source target	status
SLC6A4 DHDH	non_indicated
SLC6A4 LOC149703	non_indicated
SLC6A4 NAT8	non_indicated
SLC6A4 SHPK	non_indicated
SLC6A4 ABCC2	non_indicated
SLC6A4 GDA	non_indicated
SLC6A4 STAU2	non_indicated
SLC6A4 APOA1	non_indicated
SLC6A4 PDZK1	non_indicated
SLC6A4 CYP3A7	non_indicated
SLC6A4 LEAP2	non_indicated
SLC6A4 CYP3A4	non_indicated
SLC6A4 GSTA1	non_indicated
SLC6A4 C12orf28	non_indicated
SLC6A4 SOAT2	non_indicated
SLC6A4 HEBP1	non_indicated
SLC6A4 ARG2	non_indicated
SLC6A4 AADAC	non_indicated
FAM60A NUSAP1	non_indicated
FAM60A EIF4G3	non_indicated
FAM60A RAD21	non_indicated
FAM60A USP1	non_indicated
FAM60A FAF2	non_indicated
SLC25A13 DLG3	non_indicated
TBRG1 ADAMTS9-AS2	non_indicated
TBRG1 ZNF493	non_indicated
TBRG1 LRCH3	non_indicated
TBRG1 KIAA0368	non_indicated
TBRG1 NHLRC3	non_indicated
MIR155 MARCH1	non_indicated
PBXIP1 PRDM2	non_indicated
DBR1 ALG13	non_indicated
DBR1 HS2ST1	non_indicated
DBR1 ZNF117	non_indicated
KLHL24 PRO1804	non_indicated
DHRS13 WDR46	non_indicated
HTT RNF34	non_indicated
ARRDC3 CLASP2	non_indicated
ARRDC3 FAM73B	non_indicated
VSNL1 VSIG2	non_indicated
VSNL1 TTC39A	non_indicated
FKBP5 TSC22D3	non_indicated
FKBP5 ZBTB16	non_indicated
FKBP5 PER1	non_indicated
FKBP5 HIF3A	non_indicated
FKBP5 FAM107A	non_indicated
IGDCC4 PLK2	non_indicated
IGDCC4 CDH11	non_indicated
GNS TOP1MT	non_indicated
ZNF573 PTPN4	non_indicated
ZNF573 MGC12488	non_indicated
ZNF573 NFIC	non_indicated
CYP3A5 MLLT4	non_indicated
CYP3A5 GNA11	non_indicated
CYP3A5 LMO7	non_indicated
NFATC2 CEP68	non_indicated
GRAMD1A OSCAR	non_indicated
KIF4A PAK6	non_indicated
G2E3 PSMC2	non_indicated
G2E3 TRIO	non_indicated
G2E3 SDAD1	non_indicated
G2E3 NEK1	non_indicated
G2E3 NPAT	non_indicated
DPP4 PTPRD	non_indicated
DPP4 GLS	non_indicated
DPP4 TEX11	non_indicated
DPP4 ADCY9	non_indicated
DPP4 BIK	non_indicated
OPN3 C14orf182	non_indicated
CDC14A FAM70B	non_indicated
LILRB4 MFAP2	non_indicated
OGFOD2 LOC100216479	non_indicated
RAP2B CDC42SE2	non_indicated
RAP2B SLC39A6	non_indicated
RAP2B CLASP2	non_indicated
LOC100506314 BSPRY	non_indicated
CCDC137 DLGAP4	non_indicated
DDX60L IVNS1ABP	non_indicated
DDX60L ZNF846	non_indicated
UPP1 VMO1	non_indicated
UPP1 SESN3	non_indicated
UPP1 G6PD	non_indicated
PPP1R11 VANGL1	non_indicated
PPP1R11 MED30	non_indicated
RNF214 ERVK3-1	non_indicated
RNF214 ARMC10	non_indicated
RNF214 LOC100129069	non_indicated
SNX1 ZNF689	non_indicated
SNX1 TRIM62	non_indicated
SNX1 ELP3	non_indicated
DCTN5 COMMD5	non_indicated
DCTN5 GUSBP1	non_indicated
DCTN5 CPPED1	non_indicated
ZNF337 ZNF3	non_indicated
FAM26F APOL3	non_indicated
FAM26F CCR2	non_indicated
FAM26F KLRF1	non_indicated
FAM26F SLCO3A1	non_indicated
FAM26F STEAP1B	non_indicated
FAM26F KCNJ10	non_indicated
ATG10 ZNF621	non_indicated
EIF5 ATF6B	non_indicated
EIF5 AGA	non_indicated
SH3RF1 AGPAT5	non_indicated
GJA1 PRDM1	non_indicated
GJA1 NRP1	non_indicated
GPR126 PTPRG	non_indicated
GPR126 LIPG	non_indicated
GPR126 SALL1	non_indicated
FLJ22763 GK	non_indicated
LAPTM4B GRAMD2	non_indicated
SLC7A6OS LOC100506014	non_indicated
SLC7A6OS FLJ36840	non_indicated
FIBIN LOC100505687	non_indicated
FIBIN ADAMTS5	non_indicated
FIBIN CCL11	non_indicated
FIBIN MLK7-AS1	non_indicated
ANXA6 PCOLCE	non_indicated
ANXA6 SERPINF1	non_indicated
ANXA6 RBP5	non_indicated
ANXA6 WDR54	non_indicated
ANXA6 C1orf228	non_indicated
ANXA6 PTPN6	non_indicated
SELM RAB11B	non_indicated
SELM POLR2E	non_indicated
RHOA MAT2A	non_indicated
RHOA ATP6V1G1	non_indicated
RHOA WSB1	non_indicated
RHOA DAZAP2	non_indicated
RHOA LOC100652805	non_indicated
RHOA ATP6AP2	non_indicated
RHOA GDE1	non_indicated
RHOA COG1	non_indicated
RHOA TANK	non_indicated
RHOA ARL6IP5	non_indicated
MYOF ALDH1L2	non_indicated
MYOF CAPN8	non_indicated
MYOF PLAUR	non_indicated
RAB8B FGFR1OP2	non_indicated
RAB8B LOC100288152	non_indicated
ROBO4 ARHGEF15	non_indicated
ROBO4 VWA1	non_indicated
ROBO4 IGF2	non_indicated
ROBO4 TIE1	non_indicated
ROBO4 PLVAP	non_indicated
IFI44L RSAD2	non_indicated
SASH1 MCTP1	non_indicated
SASH1 RGS18	non_indicated
SASH1 CD209	non_indicated
SASH1 MRC1	non_indicated
SASH1 DLC1	non_indicated
PIWIL4 NAA30	non_indicated
FOXN3 LOC100505783	non_indicated
FOXN3 WIPF3	non_indicated
FOXN3 SMURF2	non_indicated
FOXN3 KCMF1	non_indicated
DENND5A PPM1F	non_indicated
DENND5A MAPK1	non_indicated
DENND5A CDC42BPG	non_indicated
DENND5A RIPK2	non_indicated
DENND5A PARVB	non_indicated
DENND5A FAM129A	non_indicated
DENND5A CHST11	non_indicated
DENND5A BTBD19	non_indicated
DENND5A RASA3	non_indicated
CYP3A4 TM4SF4	non_indicated
LOC100288893 LOC654433	non_indicated
ZNF281 LPIN1	non_indicated
ZNF281 NBN	non_indicated
C14orf118 INTS10	non_indicated
PLAU GPR84	non_indicated
DENND1C CYFIP2	non_indicated
DENND1C PTPRCAP	non_indicated
DENND1C MEGF6	non_indicated
TANK XRCC4	non_indicated
TANK MED6	non_indicated
TANK STAU1	non_indicated
ARPC4-TTLL3 THBS3	non_indicated
ZCCHC2 LPHN3	non_indicated
BTK PSMA8	non_indicated
BTK SP140	non_indicated
PDE4B LCP2	non_indicated
PDE4B SNX10	non_indicated
PDE4B IL1RAP	non_indicated
PDE4B STX11	non_indicated
PDE4B LOC648987	non_indicated
PDE4B DSE	non_indicated
PDE4B IGSF6	non_indicated
PDE4B SLC2A14	non_indicated
PPP1R3D PELO	non_indicated
PPP1R3D USP3	non_indicated
ABHD6 CYP2B6	non_indicated
CKAP2 IGLJ3	non_indicated
CKAP2 LOC96610	non_indicated
OSM LOC731424	non_indicated
LYG1 PRPSAP1	non_indicated
LYG1 INTS7	non_indicated
NDUFA3 MMAB	non_indicated
NDUFA3 DESI1	non_indicated
VPS18 RNF25	non_indicated
VPS18 ASMTL	non_indicated
VPS18 CCDC93	non_indicated
RRP36 SNX17	non_indicated
RRP36 PPCDC	non_indicated
RRP36 TMEM234	non_indicated
RRP36 ZMYND19	non_indicated
RRP36 MTG1	non_indicated
RRP36 PHB	non_indicated
RRP36 CARS	non_indicated
RRP36 ZNF438	non_indicated
RRP36 FARSA	non_indicated
KLHL29 KCNT2	non_indicated
KLHL29 FKBP14	non_indicated
KLHL29 PLXNA1	non_indicated
KLHL29 ATR	non_indicated
KLHL29 FANCM	non_indicated
SP100 TMEM229B	non_indicated
LHFP ADH1B	non_indicated
GSTA1 SLC17A8	non_indicated
GSTA1 MGAM	non_indicated
CELF2 PPP2R5C	non_indicated
CELF2 CBX6	non_indicated
CELF2 ZNF275	non_indicated
HOXD4 VWDE	non_indicated
HOXD4 ADH4	non_indicated
FBXO22 PAK1	non_indicated
TCF12 RUFY2	non_indicated
TCF12 HNRNPM	non_indicated
CTDSPL2 ANKRD46	non_indicated
CTDSPL2 CBLB	non_indicated
CTDSPL2 HTR7P1	non_indicated
SOAT2 LOC100128893	non_indicated
SOAT2 SCG2	non_indicated
SOAT2 LOC100652762	non_indicated
SOAT2 IRX2	non_indicated
PRKD3 RNGTT	non_indicated
PRKD3 SETBP1	non_indicated
ZNF302 C4orf34	non_indicated
ABO PSPH	non_indicated
TRAF1 DUSP2	non_indicated
LOC100506713 LOC440288	non_indicated
SLC35F1 LOC728024	non_indicated
SLC45A4 CCDC7	non_indicated
TNIK RFX6	non_indicated
MIR143HG KANK2	non_indicated
MIR143HG LILRB5	non_indicated
PEAR1 EMCN	non_indicated
PTK2 PCBD2	non_indicated
C17orf61 CDC14B	non_indicated
MRAS KLK3	non_indicated
MRAS LOC100506831	non_indicated
OTUB1 EIF1AD	non_indicated
DYNC1H1 MTDH	non_indicated
DYNC1H1 SUPT16H	non_indicated
DYNC1H1 LARP4	non_indicated
DYNC1H1 JAK1	non_indicated
DYNC1H1 ACAP2	non_indicated
DYNC1H1 UBN1	non_indicated
DYNC1H1 RNASEH1	non_indicated
DYNC1H1 MLL5	non_indicated
DYNC1H1 DDX17	non_indicated
DYNC1H1 HECTD1	non_indicated
SERPING1 GPR161	non_indicated
ZBTB6 DNAJB14	non_indicated
ZBTB6 KLF11	non_indicated
ZBTB6 CEACAM21	non_indicated
LEPREL1 GLDN	non_indicated
LILRA3 LOC283050	non_indicated
LILRA3 NFE4	non_indicated
FAP JUP	non_indicated
FAP RGS4	non_indicated
DEFB4A SEMA6B	non_indicated
DEFB4A GOLT1B	non_indicated
NR1I2 SLC22A23	non_indicated
NR1I2 AUH	non_indicated
NR1I2 MARC2	non_indicated
NR1I2 OCLN	non_indicated
NR1I2 NBEAL1	non_indicated
NR1I2 IRF6	non_indicated
HNRNPL CXCL14	non_indicated
HNRNPL KIAA1033	non_indicated
BRWD3 LOC100499466	non_indicated
BRWD3 SNRNP48	non_indicated
BRWD3 LCOR	non_indicated
DHX33 NUDT3	non_indicated
DHX33 WDR61	non_indicated
DHX33 ZNF148	non_indicated
GATA6 FAM3C	non_indicated
WDR55 TRIM27	non_indicated
CRAT CATSPER2	non_indicated
PTPRH EFNA1	non_indicated
FSTL1 FBN1	non_indicated
FSTL1 IGFBP7	non_indicated
NNMT TUBB6	non_indicated
CBX7 C3orf15	non_indicated
CBX7 RAB37	non_indicated
CBX7 CPXM2	non_indicated
CALCOCO2 BBIP1	non_indicated
CHDH FOXD1	non_indicated
CHDH IL17RB	non_indicated
CAMK2D ATG12	non_indicated
LEPR NOS1AP	non_indicated
MFSD12 RPS6KA5	non_indicated
SNRK-AS1 CCND1	non_indicated
CD2 CD96	non_indicated
CD2 GIMAP1	non_indicated
CD2 GAB3	non_indicated
CTSE SDR16C5	non_indicated
CTSE KLK7	non_indicated
CTSE CYTH2	non_indicated
RFXANK GTPBP5	non_indicated
RFXANK FAM212B	non_indicated
DPY19L4 TMEM106B	non_indicated
DPY19L4 SIRT1	non_indicated
DPY19L4 RIOK2	non_indicated
DPY19L4 RB1CC1	non_indicated
DPY19L4 SNX16	non_indicated
DPY19L4 PRMT3	non_indicated
DPY19L4 SRSF11	non_indicated
SLC35A3 YES1	non_indicated
SLC35A3 FAM221A	non_indicated
FUT6 MGLL	non_indicated
FUT6 RNF43	non_indicated
XYLB POFUT1	non_indicated
XYLB MAGI1	non_indicated
XYLB PGAP2	non_indicated
XYLB HOXC11	non_indicated
XYLB ANXA13	non_indicated
XYLB SLC35D2	non_indicated
XYLB FOXO4	non_indicated
XYLB SH3RF2	non_indicated
XYLB GSTM4	non_indicated
XYLB TMEM164	non_indicated
XYLB AKAP2	non_indicated
IFITM3 TBXAS1	non_indicated
BRCC3 PTPRB	non_indicated
SLC28A3 CLDN2	non_indicated
SEPT10 SMAD9	non_indicated
SEPT10 TDGF1	non_indicated
M6PR ARPP19	non_indicated
SGOL2 CENPI	non_indicated
CFI FOLH1	non_indicated
CFI CLDN8	non_indicated
CD27 ICAM2	non_indicated
PCYOX1 TET3	non_indicated
PCYOX1 CREBRF	non_indicated
AZGP1 DIP2A	non_indicated
LACTB2 PRDX3	non_indicated
LACTB2 PERP	non_indicated
LACTB2 C4orf33	non_indicated
UBE2N DACT1	non_indicated
UBE2N EXD2	non_indicated
UBE2N TNFRSF10A	non_indicated
UBE2N SNRPD1	non_indicated
UBE2N TMEM14B	non_indicated
MIR1204 MSL3	non_indicated
MIR1204 BTNL9	non_indicated
CEACAM7 SPINK5	non_indicated
CARS ASL	non_indicated
CARS ICOSLG	non_indicated
TDO2 FILIP1L	non_indicated
RAB11A ATP8B1	non_indicated
RAB11A PAM	non_indicated
LDLRAP1 DNM2	non_indicated
LDLRAP1 PLCE1	non_indicated
LDLRAP1 FLJ90757	non_indicated
LDLRAP1 TMEM44	non_indicated
WDFY4 APOBEC3G	non_indicated
WDFY4 TRAF3IP3	non_indicated
WDFY4 PPP3CC	non_indicated
MYH14 BCAR1	non_indicated
MYH14 UACA	non_indicated
MYH14 ITGB4	non_indicated
UBE2D1 NCK1	non_indicated
UBE2D1 UBE2W	non_indicated
UBE2D1 VAMP4	non_indicated
UBE2D1 RAD51AP1	non_indicated
UBE2D1 RRP15	non_indicated
UBE2D1 TPBG	non_indicated
UBE2D1 EXOC3L4	non_indicated
NT5DC2 GIGYF2	non_indicated
NPNT SLC2A12	non_indicated
EDNRA CDH6	non_indicated
LRRFIP2 RBM14	non_indicated
LRRFIP2 GOLGA4	non_indicated
LRRFIP2 TMEM165	non_indicated
LRRFIP2 CLTC-IT1	non_indicated
LRRFIP2 RBM8A	non_indicated
LRRFIP2 FUBP3	non_indicated
LRRFIP2 IBA57	non_indicated
CIDEB MPP1	non_indicated
RSPO2 CAP2	non_indicated
ECT2 IMPAD1	non_indicated
ECT2 MORN2	non_indicated
ECT2 EIF2AK3	non_indicated
ECT2 LOC100288637	non_indicated
TEAD1 KCTD15	non_indicated
IL20RA UBXN10	non_indicated
IL20RA KLK11	non_indicated
SLC30A1 C16orf72	non_indicated
SLC30A1 FHDC1	non_indicated
TMED2 REL	non_indicated
TMED2 EHD4	non_indicated
TMED2 SFT2D1	non_indicated
TMED2 YIPF6	non_indicated
TMED2 MZT1	non_indicated
TMED2 GFM2	non_indicated
TMED2 UFM1	non_indicated
TMED2 SERP1	non_indicated
TMED2 CXorf26	non_indicated
TMED2 YIPF4	non_indicated
TMED2 C1orf144	non_indicated
TMED2 SYPL1	non_indicated
TMED2 ADO	non_indicated
POU6F1 DEFA1	non_indicated
POU6F1 MGC23284	non_indicated
NAA25 RBFOX2	non_indicated
EXOSC2 CABLES2	non_indicated
EXOSC2 ZDHHC14	non_indicated
EXOSC2 NDUFB2-AS1	non_indicated
ARHGAP29 PCDH18	non_indicated
MGC12982 ADCK2	non_indicated
ORMDL3 CXCL16	non_indicated
ORMDL3 ATXN1	non_indicated
CD58 GPR157	non_indicated
MICALL2 CDK18	non_indicated
MICALL2 IPO5	non_indicated
MICALL2 ENTPD6	non_indicated
MICALL2 BAIAP2L2	non_indicated
MICALL2 AGAP11	non_indicated
MICALL2 HPS1	non_indicated
MICALL2 KIAA0195	non_indicated
MICALL2 LRP5	non_indicated
MICALL2 RWDD2B	non_indicated
MICALL2 MOCS1	non_indicated
MICALL2 ATHL1	non_indicated
MICALL2 LOC100133445	non_indicated
C17orf101 MIA-RAB4B	non_indicated
PPM1A PTCH1	non_indicated
PPM1A ARHGAP32	non_indicated
AMMECR1 TAF1A	non_indicated
PLEKHA5 TCF7L2	non_indicated
PLEKHA5 HMGCR	non_indicated
PLEKHA5 NPAS2	non_indicated
FAM83B GALNT1	non_indicated
FAM83B SPPL3	non_indicated
C3 CLU	non_indicated
PBRM1 ZBTB43	non_indicated
PBRM1 KDM5A	non_indicated
PBRM1 DENR	non_indicated
PBRM1 VPS13C	non_indicated
PBRM1 LINC00597	non_indicated
PBRM1 MID1	non_indicated
RCN2 DYNC1LI2	non_indicated
RCN2 TRIP11	non_indicated
RCN2 RBM48	non_indicated
RCN2 SFXN5	non_indicated
SERTAD1 BCL3	non_indicated
CXorf26 DHX30	non_indicated
CXorf26 FCER1A	non_indicated
CXorf26 VEGFA	non_indicated
MAP2K7 PAFAH1B1	non_indicated
MAP2K7 ST3GAL6	non_indicated
MAP2K7 AQR	non_indicated
MAP2K7 CEP350	non_indicated
MAP2K7 TOX4	non_indicated
MAP2K7 CRTAP	non_indicated
KIAA2018 NEMF	non_indicated
KIAA2018 ZFAND5	non_indicated
CD53 FAM65B	non_indicated
CD53 PIK3AP1	non_indicated
CD53 MIR155	non_indicated
S1PR1 OGFRL1	non_indicated
S1PR1 ZEB1	non_indicated
S1PR1 GCA	non_indicated
EHD3 S100B	non_indicated
RRAGC UBE3D	non_indicated
ZXDC NUMA1	non_indicated
CXCR2 EMR2	non_indicated
CXCR2 S100A11	non_indicated
CXCR2 GAD1	non_indicated
CXCR2 ADAMTS12	non_indicated
CXCR2 DYSF	non_indicated
OGN C7	non_indicated
ARHGAP8 TLE1	non_indicated
CABLES1 RASD1	non_indicated
RNF216 ZNF430	non_indicated
ARAP1 DCAF17	non_indicated
ARAP1 DCUN1D4	non_indicated
ARAP1 ATP2A2	non_indicated
ARAP1 CAST	non_indicated
ARAP1 LOC284926	non_indicated
ZMYM2 MFHAS1	non_indicated
ZMYM2 EHF	non_indicated
CDH11 PIK3R3	non_indicated
CDH11 LAMC1	non_indicated
CDH11 ARRDC3	non_indicated
EOMES GZMK	non_indicated
SAT2 PLA1A	non_indicated
SAT2 PLD1	non_indicated
SAT2 CRIP1	non_indicated
SAT2 RHOBTB2	non_indicated
SAT2 SHBG	non_indicated
SAT2 KCNG1	non_indicated
ABCG2 CNKSR3	non_indicated
ABCG2 LINC00526	non_indicated
ABCG2 OSTBETA	non_indicated
ABCG2 C9orf71	non_indicated
ABCG2 HSD17B2	non_indicated
ABCG2 CYP2S1	non_indicated
SMARCA2 IREB2	non_indicated
SMARCA2 RBM47	non_indicated
SMARCA2 SBDS	non_indicated
SMARCA2 PSMA3	non_indicated
SMARCA2 ATG2A	non_indicated
RBL2 AGT	non_indicated
RBL2 SRSF8	non_indicated
OSBPL2 SMTN	non_indicated
OSBPL2 HGS	non_indicated
OSBPL2 LANCL2	non_indicated
FCF1 TXNL1	non_indicated
FCF1 B3GALTL	non_indicated
CA2 VSNL1	non_indicated
CA2 LEPREL1	non_indicated
CA2 TFCP2L1	non_indicated
C13orf44 MSRB2	non_indicated
MAPK7 RASD2	non_indicated
MAPK7 ARMC10	non_indicated
MLLT4 FEZ2	non_indicated
RELL1 ZNF415	non_indicated
NUDC PTRH2	non_indicated
NUDC GPATCH8	non_indicated
NOSIP DGCR6	non_indicated
IL1RN RIMKLB	non_indicated
TRIM56 CAMTA1	non_indicated
TRIM56 SLFN13	non_indicated
LAMA4 MAPK10	non_indicated
LAMA4 FBLN1	non_indicated
VSIG10 ADD3	non_indicated
VSIG10 SMC3	non_indicated
VSIG10 TJP2	non_indicated
VSIG10 WBP4	non_indicated
FANCI ATG10	non_indicated
ADRB1 OGN	non_indicated
PF4 TRIM29	non_indicated
TMPRSS3 ENKUR	non_indicated
RAB18 FAM18B2	non_indicated
RAB18 LOC729020	non_indicated
RAB18 PDZD4	non_indicated
RAB18 RAC1	non_indicated
HIP1R CLCNKB	non_indicated
HIP1R SLC7A8	non_indicated
LUC7L ATXN2L	non_indicated
APBB1IP FKBP15	non_indicated
MYEOV FOXQ1	non_indicated
MYEOV IL20RA	non_indicated
MYEOV PMEPA1	non_indicated
TTL KLHDC10	non_indicated
UGDH ETNK1	non_indicated
UGDH GNLY	non_indicated
UGDH ATP1B1	non_indicated
UGDH GZMA	non_indicated
UGDH PPP1R9A	non_indicated
PSMD11 CCDC78	non_indicated
PRSS2 PRSS3P2	non_indicated
PRSS2 CDKN1C	non_indicated
BBX CNTRL	non_indicated
AP5B1 GIGYF1	non_indicated
AGBL3 ASPN	non_indicated
ALDOB DENND2A	non_indicated
ALDOB DEFA5	non_indicated
NES HSPA12B	non_indicated
RASA3 C8orf42	non_indicated
SF3B1 ZNF675	non_indicated
SF3B1 MIRLET7DHG	non_indicated
SF3B1 MIS18BP1	non_indicated
CASZ1 HK1	non_indicated
GEMIN7 C1orf123	non_indicated
GEMIN7 IGIP	non_indicated
SMCR7L BRI3BP	non_indicated
AQP9 RASGRP4	non_indicated
PAPLN CDK14	non_indicated
PAPLN KIAA0125	non_indicated
ASAP3 ADCK2	non_indicated
GLA RTP4	non_indicated
BATF PTGIR	non_indicated
BATF NFKBIE	non_indicated
MTMR9 MOXD1	non_indicated
MTMR9 ZNF709	non_indicated
GNA11 PCSK5	non_indicated
LOC729083 STX1A	non_indicated
CD8A KLRD1	non_indicated
CD8A CD8B	non_indicated
CD8A KLRC4-KLRK1	non_indicated
CD8A XCL1	non_indicated
NSUN5P1 NSUN5	non_indicated
NSUN5P1 NSUN5P2	non_indicated
NSUN5P1 MFSD12	non_indicated
WAC KRCC1	non_indicated
SLFN11 CNRIP1	non_indicated
SLFN11 CFL2	non_indicated
ARHGEF12 FLJ23867	non_indicated
ST6GAL1 LDHB	non_indicated
RPP14 GSTA4	non_indicated
RPP14 UBE4B	non_indicated
CCNB2 CEP70	non_indicated
GPSM1 P2RX1	non_indicated
DDX17 ZNF326	non_indicated
DDX17 SNAP23	non_indicated
ZNF580 ZMIZ2	non_indicated
ZNF580 DBF4B	non_indicated
MT1P2 MT2A	non_indicated
MT1P2 LOC100505584	non_indicated
SAMSN1 USP2	non_indicated
SAMSN1 SRGN	non_indicated
SAMSN1 TLCD2	non_indicated
SI CPS1	non_indicated
LOC100505746 CAHM	non_indicated
ZNRF3 PDE3A	non_indicated
PSIP1 LOC285359	non_indicated
PSIP1 ZBED4	non_indicated
PSIP1 PLA2G4F	non_indicated
PSIP1 KCNH8	non_indicated
PSIP1 SWAP70	non_indicated
GPR125 LAMA3	non_indicated
C12orf4 SLC36A4	non_indicated
C12orf4 ZNF200	non_indicated
C12orf4 SLC11A2	non_indicated
C12orf4 XPO4	non_indicated
SPTAN1 FBXO17	non_indicated
SPTAN1 BCR	non_indicated
SPTAN1 ZNF642	non_indicated
SPTAN1 MLLT1	non_indicated
SPTAN1 WWP2	non_indicated
SPTAN1 EXOC7	non_indicated
SPTAN1 NES	non_indicated
SPTAN1 FAM125B	non_indicated
SPTAN1 MICALL1	non_indicated
SPTAN1 ARRB1	non_indicated
PARVA BUB3	non_indicated
LINC00493 CFD	non_indicated
LINC00493 SLC4A1AP	non_indicated
LINC00493 LOC100507642	non_indicated
SLC22A5 THSD4	non_indicated
SLC22A5 CMBL	non_indicated
YIPF4 SSB	non_indicated
YIPF4 PEX2	non_indicated
YIPF4 CHURC1	non_indicated
PI3 PPP1R14C	non_indicated
DLC1 ZNF215	non_indicated
LINC00116 YBEY	non_indicated
RNF183 ERLEC1	non_indicated
SLC44A3 MLXIP	non_indicated
SLC44A3 ANG	non_indicated
TNXA MYH11	non_indicated
FAIM3 PASK	non_indicated
FAIM3 CELSR1	non_indicated
FAIM3 KLHL14	non_indicated
FAIM3 TLR10	non_indicated
MST1P9 ANKRD9	non_indicated
MST1P9 MST1	non_indicated
LOC100507286 MUC5AC	non_indicated
CD44 SH3BP5	non_indicated
CD44 FCHSD2	non_indicated
CD44 ST6GAL1	non_indicated
CD44 MAP4K4	non_indicated
HLA-DOA SUPT3H	non_indicated
HLA-DOA LY86	non_indicated
HLA-DOA FGF19	non_indicated
HLA-DOA TLR7	non_indicated
PTAR1 PPIL3	non_indicated
LINC00467 LYPD6	non_indicated
PCSK7 PPP2R3B-AS1	non_indicated
FAM89B LOC100506714	non_indicated
PRSS33 VSTM1	non_indicated
PCED1B ENO2	non_indicated
CEP350 FBRSL1	non_indicated
CEP350 CHMP4B	non_indicated
CEP350 HNRNPU	non_indicated
LOC100506802 FLJ39653	non_indicated
LOC100506802 MTERFD2	non_indicated
NRBF2 ATG5	non_indicated
NRBF2 TMEM185B	non_indicated
SWT1 PTPDC1	non_indicated
SWT1 FBXO42	non_indicated
FKBP4 DUSP3	non_indicated
FKBP4 C17orf81	non_indicated
NBR1 PCCB	non_indicated
SHE GAPVD1	non_indicated
PDIA5 NUP93	non_indicated
MICAL1 CELP	non_indicated
ROMO1 FAM96B	non_indicated
GDPD2 LAMA1	non_indicated
GDPD2 FMO5	non_indicated
ZFP3 LOC100506599	non_indicated
ZFP3 TRIM33	non_indicated
ZFP3 LOC100506497	non_indicated
ZFP3 PIWIL4	non_indicated
ZFP3 ZNF268	non_indicated
FAM126A BSG	non_indicated
ZBTB10 MAML2	non_indicated
ZNF275 SLC7A1	non_indicated
RGS2 TNFSF15	non_indicated
ICOS ELMO1	non_indicated
C5orf25 DNAJA4	non_indicated
EIF4E3 CYB5B	non_indicated
EIF4E3 ZNF711	non_indicated
ATRIP CTNS	non_indicated
AIDA UTP23	non_indicated
AIDA PANK2	non_indicated
SULT2A1 B4GALT6	non_indicated
SULT2A1 MEOX1	non_indicated
ZNF814 ZNF233	non_indicated
ANGPTL1 C7	non_indicated
RNF135 TTC18	non_indicated
RNF135 HIST1H2AG	non_indicated
RNF135 L3MBTL1	non_indicated
PIK3C3 PTPN22	non_indicated
PIK3C3 ADAM1	non_indicated
PIK3C3 RCOR3	non_indicated
PIK3C3 CUL3	non_indicated
PIK3C3 MBTD1	non_indicated
A1CF TMEM245	non_indicated
A1CF ADAMTSL4	non_indicated
A1CF DDI2	non_indicated
FBXO3 PRKAA1	non_indicated
FBXO3 SPOPL	non_indicated
FBXO3 C14orf43	non_indicated
FBXO3 RBM27	non_indicated
FBXO3 UBL3	non_indicated
FBXO3 SCARB2	non_indicated
FBXO3 PRRC1	non_indicated
CDK5R1 PCYOX1L	non_indicated
CDK5R1 CEP85L	non_indicated
CDK5R1 PDE7A	non_indicated
KDR LOC729970	non_indicated
KDR ARHGAP29	non_indicated
CTLA4 CNN2	non_indicated
CTLA4 PREX1	non_indicated
CTLA4 TNFSF4	non_indicated
CTLA4 TGIF2	non_indicated
CTLA4 RGS1	non_indicated
CTLA4 KMO	non_indicated
CTLA4 LAIR1	non_indicated
CTLA4 C1orf162	non_indicated
CTLA4 LAPTM5	non_indicated
CTLA4 RGS16	non_indicated
CTLA4 ICOS	non_indicated
CTLA4 CSF2RA	non_indicated
AQP11 VKORC1	non_indicated
RANGRF TRMT112	non_indicated
TMEM64 CASC5	non_indicated
CPSF1 GBA2	non_indicated
CPSF1 PSMD2	non_indicated
CPSF1 MYH3	non_indicated
CPSF1 DUS3L	non_indicated
CPSF1 RNF123	non_indicated
CPSF1 ZNF7	non_indicated
CPSF1 PQLC2	non_indicated
TCF15 ZNF514	non_indicated
HCRP1 REV3L	non_indicated
HCRP1 TRA2A	non_indicated
HCRP1 LOC100190986	non_indicated
HCRP1 PHF21A	non_indicated
HCRP1 CDK9	non_indicated
HCRP1 EPN3	non_indicated
HCRP1 SH3PXD2A	non_indicated
TMEM135 IFRD1	non_indicated
TMEM135 SLC31A1	non_indicated
NCKAP1 MUT	non_indicated
NCKAP1 LOC100506676	non_indicated
DHX9 EBP	non_indicated
DHX9 MRPS18A	non_indicated
DHX9 LSM4	non_indicated
DHX9 RPAP3	non_indicated
DHX9 F11R	non_indicated
DHX9 AKAP11	non_indicated
DHX9 SFSWAP	non_indicated
DHX9 SPTLC1	non_indicated
LOC339290 NAA38	non_indicated
NFATC3 TEX10	non_indicated
SLC3A1 SLC6A20	non_indicated
SLC3A1 KLB	non_indicated
SLC3A1 SLC27A2	non_indicated
SLC3A1 NABP1	non_indicated
SLC3A1 KCNJ13	non_indicated
SLC3A1 GPR128	non_indicated
SLC3A1 SLC2A2	non_indicated
SLC3A1 MUC17	non_indicated
SLC3A1 MPP6	non_indicated
SLC3A1 DISP1	non_indicated
DUSP28 TMED4	non_indicated
