source	target	status
ZMIZ2	AKAP17A	non_indicated
PURB	ZMYM1	non_indicated
PURB	ATXN3	non_indicated
MYO1G	RAB25	non_indicated
MYO1G	PSTPIP1	non_indicated
MYO1G	MAPK11	non_indicated
RAMP3	DARC	non_indicated
TNS3	PPP1R9B	non_indicated
UPP1	IL1R2	non_indicated
UPP1	NPY6R	non_indicated
IKZF1	RCSD1	non_indicated
IKZF1	PIP4K2A	non_indicated
IKZF1	APBB1IP	non_indicated
IKZF1	ETS1	non_indicated
IKZF1	PRKCH	non_indicated
IKZF1	ARHGAP15	non_indicated
IKZF1	CD28	non_indicated
IKZF1	CYFIP2	non_indicated
IKZF1	FAM65B	non_indicated
IKZF1	P2RY8	non_indicated
DDC	CHP2	non_indicated
DDC	ADH6	non_indicated
DDC	MZB1	non_indicated
DDC	C7orf10	non_indicated
COBL	C1orf106	non_indicated
COBL	TMEM236	non_indicated
COBL	SLC35G1	non_indicated
COBL	DNMBP	non_indicated
COBL	APPL2	non_indicated
COBL	SSTR1	non_indicated
COBL	ANKS4B	non_indicated
EGFR	DYRK2	non_indicated
EGFR	NCOR1	non_indicated
EGFR	ZNF417	non_indicated
EGFR	RGP1	non_indicated
LOC649395	UBE2MP1	non_indicated
CCT6P1	PLEKHG4	non_indicated
ASL	GALE	non_indicated
ASL	PKP3	non_indicated
ASL	GGT6	non_indicated
TPST1	RBPMS	non_indicated
LINC00174	LRP5L	non_indicated
KCTD7	MAP3K14-AS1	non_indicated
TYW1	FBXO21	non_indicated
POM121	PHF10	non_indicated
POM121	LOC389906	non_indicated
POM121	PHF8	non_indicated
NSUN5P2	LOC338799	non_indicated
NSUN5P2	BCL2L2-PABPN1	non_indicated
NSUN5P2	ARHGAP33	non_indicated
NSUN5P2	SNRNP70	non_indicated
NSUN5P2	NSUN5P1	non_indicated
STAG3L3	RNPC3	non_indicated
STAG3L3	VMAC	non_indicated
STAG3L3	ALG13	non_indicated
NCF1B	LAT2	non_indicated
NCF1B	SLC2A6	non_indicated
GTF2IRD2P1	ZNF75D	non_indicated
BAZ1B	CHD4	non_indicated
BAZ1B	YLPM1	non_indicated
BAZ1B	ZFP106	non_indicated
MLXIPL	TMEM74B	non_indicated
MLXIPL	GGT3P	non_indicated
MLXIPL	FAM211B	non_indicated
MLXIPL	MST1	non_indicated
LINC00035	C11orf52	non_indicated
CLDN3	CLDN4	non_indicated
CLDN4	SCNN1A	non_indicated
CLDN4	B3GNT7	non_indicated
CLDN4	ID1	non_indicated
CLDN4	PDE9A	non_indicated
CLDN4	PKIB	non_indicated
LIMK1	SYT11	non_indicated
LIMK1	ITPRIP	non_indicated
LIMK1	CISD3	non_indicated
LIMK1	EHD3	non_indicated
LIMK1	LRRC33	non_indicated
LIMK1	CD38	non_indicated
LIMK1	CRSP8P	non_indicated
LAT2	SNAPC1	non_indicated
LAT2	MILR1	non_indicated
GTF2I	GTF2IP1	non_indicated
GTF2IRD2	SZT2	non_indicated
GTF2IRD2	ATG14	non_indicated
GTF2IRD2	SYNE2	non_indicated
STAG3L2	ZNF785	non_indicated
STAG3L2	NICN1	non_indicated
GTF2IRD2B	GTF2IRD2P1	non_indicated
GTF2IRD2B	GTF2IRD2	non_indicated
NCF1C	BCL2A1	non_indicated
NCF1C	CAPG	non_indicated
NCF1C	ADA	non_indicated
NCF1C	NCF1B	non_indicated
NCF1C	NCF1	non_indicated
NCF1C	RENBP	non_indicated
GTF2IP1	CDR2	non_indicated
PMS2L2	PMS2P4	non_indicated
STAG3L1	CIITA	non_indicated
STAG3L1	STAG3L3	non_indicated
STAG3L1	STAG3L2	non_indicated
NSUN5P1	ZNF692	non_indicated
NSUN5P1	PIDD	non_indicated
NSUN5P1	FAM193B	non_indicated
NSUN5P1	RHPN1	non_indicated
POM121C	SP2	non_indicated
POM121C	BRD4	non_indicated
POM121C	ICOSLG	non_indicated
POM121C	BCOR	non_indicated
HIP1	C1orf198	non_indicated
TMEM120A	FAM132A	non_indicated
TMEM120A	DHRS4	non_indicated
TMEM120A	ACY1	non_indicated
HSPB1	WNT5B	non_indicated
HSPB1	SOD3	non_indicated
PION	PHF21A	non_indicated
GNAI1	WWTR1	non_indicated
DMTF1	SRSF11	non_indicated
DMTF1	ZNF248	non_indicated
DMTF1	ZNF23	non_indicated
DMTF1	ZNF558	non_indicated
DMTF1	STX16	non_indicated
DMTF1	NKTR	non_indicated
DMTF1	ZNF75D	non_indicated
TMEM243	RBM48	non_indicated
TP53TG1	LOC150381	non_indicated
ABCB4	RGS13	non_indicated
ABCB4	DPCD	non_indicated
ABCB4	NELL2	non_indicated
ABCB4	LINC00324	non_indicated
ABCB4	CCR9	non_indicated
ABCB4	ZNF395	non_indicated
ABCB4	NANS	non_indicated
ABCB1	CYBRD1	non_indicated
ABCB1	UGT2A3	non_indicated
ABCB1	SLC6A19	non_indicated
ABCB1	MPP6	non_indicated
DBF4	NSRP1	non_indicated
DBF4	HAUS1	non_indicated
SRI	MTCH2	non_indicated
STEAP1	WFDC2	non_indicated
STEAP2	BMP1	non_indicated
CLDN12	GSKIP	non_indicated
CLDN12	ETS2	non_indicated
CDK14	SLC15A4	non_indicated
CDK14	S1PR3	non_indicated
MTERF	BTBD10	non_indicated
MTERF	ZNF350	non_indicated
CYP51A1	MSMO1	non_indicated
KRIT1	ZCCHC8	non_indicated
KRIT1	LOC613037	non_indicated
KRIT1	LRRC37B	non_indicated
KRIT1	CPOX	non_indicated
KRIT1	PCM1	non_indicated
ANKIB1	SOCS7	non_indicated
GATAD1	FAM149B1	non_indicated
GATAD1	FBXL12	non_indicated
GATAD1	ZNF223	non_indicated
PEX1	GPATCH2	non_indicated
PEX1	KIAA1468	non_indicated
PEX1	CAPN7	non_indicated
CDK6	QSER1	non_indicated
SAMD9L	RNF213	non_indicated
SAMD9L	JAK2	non_indicated
HEPACAM2	RAP1GAP	non_indicated
HEPACAM2	CLCA1	non_indicated
HEPACAM2	NEURL	non_indicated
HEPACAM2	FGFR2	non_indicated
HEPACAM2	REP15	non_indicated
HEPACAM2	RASD1	non_indicated
GNG11	LEPREL2	non_indicated
COL1A2	DKK3	non_indicated
COL1A2	SERPINH1	non_indicated
COL1A2	COL4A2	non_indicated
COL1A2	MMP2	non_indicated
COL1A2	COL1A1	non_indicated
COL1A2	MRC2	non_indicated
COL1A2	SPARC	non_indicated
CASD1	ATG4C	non_indicated
CASD1	PDE3B	non_indicated
CASD1	ZNF720	non_indicated
CASD1	PIAS2	non_indicated
CASD1	MAPRE3	non_indicated
PDK4	ADORA3	non_indicated
PDK4	SGK1	non_indicated
ACN9	PPIAP30	non_indicated
LMTK2	KIF16B	non_indicated
BAIAP2L1	PPP1R13L	non_indicated
BAIAP2L1	TMPRSS2	non_indicated
BAIAP2L1	MUC20	non_indicated
TRRAP	ARID1A	non_indicated
SMURF1	41525	non_indicated
SMURF1	TNFRSF10D	non_indicated
ZNF789	GOLGA2P5	non_indicated
ZNF789	SS18L1	non_indicated
CYP3A7	ABCC2	non_indicated
CYP3A4	CYP3A7	non_indicated
ZKSCAN1	ANKRD36BP1	non_indicated
ZKSCAN1	ZBED6	non_indicated
ZKSCAN1	SPG11	non_indicated
ZKSCAN1	CHD9	non_indicated
ZKSCAN1	BAZ2B	non_indicated
LAMTOR4	EIF4EBP3	non_indicated
GAL3ST4	SIGLEC8	non_indicated
PILRB	ZNF692	non_indicated
PILRB	SDR39U1	non_indicated
PILRB	CAPN3	non_indicated
AGFG2	RAB40B	non_indicated
AGFG2	RGMB	non_indicated
SAP25	RNASEH2C	non_indicated
SAP25	CCDC84	non_indicated
SAP25	LTB4R	non_indicated
SAP25	CAPS	non_indicated
SAP25	TMEM86B	non_indicated
LRCH4	ZBTB14	non_indicated
PCOLCE	GJA4	non_indicated
PCOLCE	CYB5R2	non_indicated
PCOLCE	RTN2	non_indicated
PCOLCE	BGN	non_indicated
GIGYF1	UNKL	non_indicated
GIGYF1	DNM1	non_indicated
EPHB4	PDIA5	non_indicated
EPHB4	TLE1	non_indicated
TRIP6	LRFN4	non_indicated
MUC17	DENND5B	non_indicated
MUC17	GABRE	non_indicated
TRIM56	LOC100288069	non_indicated
TRIM56	PRRT2	non_indicated
CLDN15	GSTM4	non_indicated
CLDN15	TTC36	non_indicated
ORAI2	SHCBP1	non_indicated
ORAI2	CCDC69	non_indicated
POLR2J3	RASA4CP	non_indicated
POLR2J3	RASA4	non_indicated
POLR2J3	POLR2J2	non_indicated
UPK3BL	POLR2J3	non_indicated
NAPEPLD	HIST1H4H	non_indicated
RPL19P12	HNRNPA1P33	non_indicated
RPL19P12	NACAP1	non_indicated
MLL5	ELMSAN1	non_indicated
MLL5	GLTSCR1L	non_indicated
MLL5	MLL3	non_indicated
MLL5	KAT6A	non_indicated
MLL5	RPS6KA3	non_indicated
SRPK2	CDYL	non_indicated
PUS7	PIGW	non_indicated
NAMPT	APOL1	non_indicated
NAMPT	WNT5A	non_indicated
NAMPT	SOD2	non_indicated
NAMPT	STEAP4	non_indicated
NAMPT	SDCBP	non_indicated
PIK3CG	RAB30	non_indicated
HBP1	TAB2	non_indicated
COG5	ERI2	non_indicated
BCAP29	ERCC8	non_indicated
BCAP29	SPAG1	non_indicated
BCAP29	PIGA	non_indicated
SLC26A3	BEST4	non_indicated
SLC26A3	PPARG	non_indicated
LAMB1	PEAR1	non_indicated
LAMB1	ADAMTS14	non_indicated
LAMB1	TBX2	non_indicated
LAMB1	SPRY4	non_indicated
PNPLA8	KLHL2	non_indicated
PNPLA8	CYB5R4	non_indicated
IFRD1	C7orf53	non_indicated
TMEM168	SLC19A2	non_indicated
TMEM168	TFB2M	non_indicated
TMEM168	ZNF443	non_indicated
TMEM168	SLC35A1	non_indicated
MDFIC	CDK17	non_indicated
MDFIC	GNG2	non_indicated
MDFIC	ARHGAP24	non_indicated
TFEC	FAM217B	non_indicated
CAV1	CAV2	non_indicated
CAV1	GPM6B	non_indicated
MET	ATP1B1	non_indicated
MET	EFNB2	non_indicated
MET	GPD2	non_indicated
MET	ITGA2	non_indicated
MET	GPR126	non_indicated
CFTR	PLCB4	non_indicated
CFTR	CTDSPL	non_indicated
TSPAN12	C5orf4	non_indicated
CPED1	DMD	non_indicated
FAM3C	BPNT1	non_indicated
FAM3C	DIP2C	non_indicated
FAM3C	REEP3	non_indicated
FAM3C	CYBRD1	non_indicated
FAM3C	SAR1B	non_indicated
FAM3C	ARL4A	non_indicated
FAM3C	PRKAG2	non_indicated
AASS	PLEKHH2	non_indicated
AASS	SYNJ1	non_indicated
CADPS2	PROS1	non_indicated
SLC13A1	ITLN2	non_indicated
SLC13A1	DPCD	non_indicated
ZNF800	RNF6	non_indicated
ZNF800	ABHD13	non_indicated
ZNF800	PPP1R2P3	non_indicated
ZNF800	ZNF184	non_indicated
ZNF800	GPR34	non_indicated
IMPDH1	WNT5B	non_indicated
METTL2B	METTL2A	non_indicated
CALU	PANX1	non_indicated
CALU	IRAK3	non_indicated
CALU	COL4A1	non_indicated
CALU	TPM4	non_indicated
CALU	PDGFB	non_indicated
CALU	FSTL1	non_indicated
CALU	BPGM	non_indicated
CALU	PLS3	non_indicated
TNPO3	ANP32AP1	non_indicated
TPI1P2	IGBP1P1	non_indicated
TSPAN33	PDE6G	non_indicated
AHCYL2	CCNYL1	non_indicated
AHCYL2	PRSS12	non_indicated
AHCYL2	ARHGAP26	non_indicated
KLHDC10	RIC8B	non_indicated
KLHDC10	MRS2	non_indicated
TMEM209	TMEM38B	non_indicated
MKLN1	FAM160B1	non_indicated
MKLN1	RGPD4	non_indicated
MKLN1	RALGAPB	non_indicated
MKLN1	TET2	non_indicated
PODXL	TEK	non_indicated
AKR1B1	NINJ2	non_indicated
AKR1B1	C19orf38	non_indicated
AKR1B15	MYZAP	non_indicated
AKR1B15	AKR1B10	non_indicated
CALD1	NEXN	non_indicated
CALD1	LPHN2	non_indicated
CALD1	TSPAN18	non_indicated
CALD1	AMOTL1	non_indicated
CALD1	GPC6	non_indicated
CALD1	FERMT2	non_indicated
CALD1	FOXF1	non_indicated
CALD1	CYYR1	non_indicated
CALD1	TIMP3	non_indicated
CALD1	MYLK	non_indicated
CALD1	WWTR1	non_indicated
CALD1	PALLD	non_indicated
CALD1	RAB23	non_indicated
CALD1	SMARCA1	non_indicated
WDR91	HSPA7	non_indicated
NUP205	CKAP5	non_indicated
NUP205	ANAPC1	non_indicated
NUP205	XPO7	non_indicated
NUP205	PRKDC	non_indicated
MTPN	DR1	non_indicated
MTPN	AASDHPPT	non_indicated
UBN2	ZNF518A	non_indicated
TBXAS1	HNF1A-AS1	non_indicated
TBXAS1	SIGLEC7	non_indicated
JHDM1D	ARID2	non_indicated
JHDM1D	BTBD7	non_indicated
SLC37A3	RWDD2A	non_indicated
KIAA1147	VANGL2	non_indicated
MGAM	CD160	non_indicated
MGAM	MEP1B	non_indicated
MGAM	APOB	non_indicated
MGAM	CYP3A4	non_indicated
PRSS1	PRSS3P2	non_indicated
PRSS1	PRSS2	non_indicated
PRSS3P2	RAMP1	non_indicated
TMEM139	RSPH1	non_indicated
ZYX	ACTA1	non_indicated
ZYX	PML	non_indicated
ZYX	TBXAS1	non_indicated
ZYX	ENG	non_indicated
EPHA1	CD101	non_indicated
EPHA1	FGFR4	non_indicated
CTAGE4	CTAGE9	non_indicated
ARHGEF35	ARHGEF5	non_indicated
ARHGEF5	CTAGE9	non_indicated
ARHGEF5	CTAGE4	non_indicated
ARHGEF5	LOC728377	non_indicated
EZH2	PIF1	non_indicated
EZH2	PTCD3	non_indicated
PDIA4	CRELD2	non_indicated
PDIA4	GMPPB	non_indicated
PDIA4	HSPA5	non_indicated
PDIA4	SLC38A5	non_indicated
ZNF746	CHST14	non_indicated
ZNF767	LUC7L3	non_indicated
ZNF862	WDR59	non_indicated
ZNF862	ING5	non_indicated
ZNF862	CBX7	non_indicated
ZNF862	GTF2IRD2P1	non_indicated
RARRES2	MFAP2	non_indicated
RARRES2	PHLDA3	non_indicated
RARRES2	SNCG	non_indicated
RARRES2	TSPAN4	non_indicated
RARRES2	APOC1	non_indicated
RARRES2	LGALS1	non_indicated
REPIN1	GLTSCR1	non_indicated
REPIN1	TOP3B	non_indicated
LOC728743	SLC27A1	non_indicated
LOC728743	FAHD2CP	non_indicated
LOC728743	GATSL3	non_indicated
LOC728743	HCG26	non_indicated
GIMAP8	MPEG1	non_indicated
GIMAP7	PYHIN1	non_indicated
GIMAP7	NDNL2	non_indicated
GIMAP7	TRAT1	non_indicated
GIMAP7	GIMAP1	non_indicated
GIMAP4	GIMAP8	non_indicated
GIMAP4	GIMAP5	non_indicated
GIMAP6	LOC283070	non_indicated
GIMAP6	LAIR1	non_indicated
GIMAP6	IL2RB	non_indicated
GIMAP6	MAB21L2	non_indicated
GIMAP6	ABLIM3	non_indicated
GIMAP6	GIMAP2	non_indicated
GIMAP2	CD48	non_indicated
GIMAP2	GIMAP7	non_indicated
GIMAP2	GIMAP4	non_indicated
GIMAP1	FLT4	non_indicated
GIMAP5	PRKCQ-AS1	non_indicated
ABP1	IL22RA1	non_indicated
ABP1	SLC39A4	non_indicated
CHPF2	ZNF710	non_indicated
CHPF2	SEMA4B	non_indicated
CHPF2	SBNO2	non_indicated
CHPF2	EVI5L	non_indicated
GALNT11	FCF1	non_indicated
MLL3	UBR4	non_indicated
MLL3	USP47	non_indicated
LOC202781	SESN1	non_indicated
LOC202781	GKAP1	non_indicated
INSIG1	SQLE	non_indicated
RBM33	CLCN6	non_indicated
RBM33	NKTR	non_indicated
LMBR1	NAA50	non_indicated
UBE3C	EIF3A	non_indicated
PTPRN2	ZNF703	non_indicated
NCAPG2	SUV39H2	non_indicated
NCAPG2	ZWILCH	non_indicated
NCAPG2	TCF19	non_indicated
NCAPG2	MCM4	non_indicated
WDR60	KDM3A	non_indicated
KBTBD11	VDR	non_indicated
AGPAT5	TMEM48	non_indicated
AGPAT5	PAICS	non_indicated
DEFA6	ITLN2	non_indicated
DEFA6	PHYHIPL	non_indicated
DEFA6	REG3A	non_indicated
DEFA6	DEFA3	non_indicated
DEFA6	DEFA5	non_indicated
DEFA1B	DEFA6	non_indicated
DEFA1B	DEFA1	non_indicated
DEFA1B	DEFA3	non_indicated
DEFA3	PRSS1	non_indicated
DEFA5	KLK12	non_indicated
DEFA5	REG3G	non_indicated
DEFA5	PRSS3P2	non_indicated
DEFA5	DEFA3	non_indicated
SGK223	NAA40	non_indicated
SGK223	ULK3	non_indicated
SGK223	ABHD15	non_indicated
SGK223	CDC42EP4	non_indicated
SGK223	FBXL12	non_indicated
SGK223	ACSS1	non_indicated
SGK223	MGAT3	non_indicated
SGK223	PLCL2	non_indicated
SGK223	MANF	non_indicated
SGK223	SRD5A1	non_indicated
SGK223	NEDD9	non_indicated
SGK223	CDK20	non_indicated
SGK223	VAV2	non_indicated
CLDN23	CLCN2	non_indicated
CLDN23	KLF4	non_indicated
MFHAS1	USP6NL	non_indicated
MFHAS1	FBXL14	non_indicated
MFHAS1	TGFBRAP1	non_indicated
MFHAS1	MARS2	non_indicated
ERI1	USP14	non_indicated
PPP1R3B	ABHD5	non_indicated
PPP1R3B	TNFRSF10D	non_indicated
PPP1R3B	NFIL3	non_indicated
MSRA	METTL7B	non_indicated
MSRA	IGSF23	non_indicated
CTSB	CD163	non_indicated
CTSB	MMP14	non_indicated
CTSB	CXCL16	non_indicated
DLC1	YAP1	non_indicated
DLC1	AMOTL2	non_indicated
ZDHHC2	SMIM14	non_indicated
MTUS1	ZNF823	non_indicated
PCM1	MED13L	non_indicated
PCM1	TADA2A	non_indicated
PCM1	ZNF638	non_indicated
PCM1	RFC1	non_indicated
PCM1	SENP6	non_indicated
ASAH1	CREG1	non_indicated
ASAH1	SCPEP1	non_indicated
NAT2	ANO10	non_indicated
LPL	NCALD	non_indicated
ATP6V1B2	RNF19B	non_indicated
ATP6V1B2	PDE4DIP	non_indicated
ATP6V1B2	GNS	non_indicated
ATP6V1B2	SP6	non_indicated
ATP6V1B2	ARFGAP3	non_indicated
ATP6V1B2	IRAK2	non_indicated
DOK2	C5orf20	non_indicated
XPO7	UBAP2L	non_indicated
FAM160B2	TJAP1	non_indicated
SLC39A14	SYT7	non_indicated
SLC39A14	CYTH3	non_indicated
PDLIM2	DBP	non_indicated
PDLIM2	NSMF	non_indicated
PDLIM2	CD24	non_indicated
EGR3	EGR2	non_indicated
RHOBTB2	MUC1	non_indicated
RHOBTB2	BMF	non_indicated
RHOBTB2	ZNF821	non_indicated
RHOBTB2	AQP1	non_indicated
RHOBTB2	ABCB4	non_indicated
TNFRSF10B	TNFSF15	non_indicated
TNFRSF10D	RARRES3	non_indicated
TNFRSF10A	TTPAL	non_indicated
CHMP7	BCL11A	non_indicated
CHMP7	STK17A	non_indicated
ENTPD4	NBPF15	non_indicated
ADAMDEC1	SOSTDC1	non_indicated
ADAMDEC1	MAMDC2	non_indicated
DOCK5	LUZP1	non_indicated
DOCK5	PPARA	non_indicated
DOCK5	FAT1	non_indicated
GNRH1	C1orf63	non_indicated
KCTD9	NSUN3	non_indicated
KCTD9	NIPAL1	non_indicated
TRIM35	KLF13	non_indicated
PTK2B	GMIP	non_indicated
EPHX2	METTL1	non_indicated
CLU	TCL1A	non_indicated
CLU	LTF	non_indicated
PBK	NEK2	non_indicated
PBK	RAD51AP1	non_indicated
PBK	GMNN	non_indicated
PBK	SAPCD2	non_indicated
PNOC	NINJ2	non_indicated
PNOC	LOC100506844	non_indicated
PNOC	TESC	non_indicated
PNOC	C16orf74	non_indicated
KIF13B	PLEKHA6	non_indicated
KIF13B	KIAA1217	non_indicated
KIF13B	PARD3	non_indicated
KIF13B	CDC42BPB	non_indicated
KIF13B	ITGB4	non_indicated
KIF13B	SGPP2	non_indicated
KIF13B	IQCE	non_indicated
RBPMS	MRVI1	non_indicated
RBPMS	TCEAL3	non_indicated
RBPMS	SMIM10	non_indicated
PPP2CB	CCDC68	non_indicated
PPP2CB	CHMP2B	non_indicated
PPP2CB	PERP	non_indicated
PPP2CB	LACTB2	non_indicated
RNF122	LINC00094	non_indicated
ERLIN2	RNLS	non_indicated
ERLIN2	UBL3	non_indicated
ERLIN2	PCYOX1	non_indicated
ERLIN2	41528	non_indicated
ERLIN2	PTPRK	non_indicated
ERLIN2	TMLHE	non_indicated
PROSC	ATL1	non_indicated
GPR124	VSTM4	non_indicated
GPR124	AFAP1L2	non_indicated
GPR124	DCHS1	non_indicated
GPR124	OLFML1	non_indicated
GPR124	WTIP	non_indicated
GPR124	SCARF2	non_indicated
GPR124	NR2F1	non_indicated
GPR124	SDC2	non_indicated
RAB11FIP1	EIF4EBP2	non_indicated
RAB11FIP1	TMCC3	non_indicated
RAB11FIP1	MYZAP	non_indicated
RAB11FIP1	KIAA1609	non_indicated
RAB11FIP1	PHLPP1	non_indicated
RAB11FIP1	ARHGAP35	non_indicated
RAB11FIP1	CD36	non_indicated
EIF4EBP1	NANS	non_indicated
DDHD2	ABCC2	non_indicated
DDHD2	EEF2K	non_indicated
DDHD2	MTMR4	non_indicated
DDHD2	ZNF507	non_indicated
DDHD2	ATL2	non_indicated
DDHD2	GLS	non_indicated
DDHD2	ASTE1	non_indicated
DDHD2	GCNT4	non_indicated
WHSC1L1	GIGYF2	non_indicated
WHSC1L1	CDK6	non_indicated
FGFR1	CSF1	non_indicated
FGFR1	VIM	non_indicated
FGFR1	MMRN2	non_indicated
FGFR1	TSPAN18	non_indicated
FGFR1	JAM3	non_indicated
FGFR1	TMEM204	non_indicated
FGFR1	GLIS2	non_indicated
FGFR1	TCF7L1	non_indicated
FGFR1	DPYSL3	non_indicated
FGFR1	C4A	non_indicated
FGFR1	GEM	non_indicated
RNF5P1	SLC38A5	non_indicated
PLEKHA2	GATAD2B	non_indicated
ADAM9	PLA2G4A	non_indicated
ADAM9	CAPN2	non_indicated
ADAM9	SIPA1L2	non_indicated
ADAM9	PLBD1	non_indicated
ADAM9	SPTSSA	non_indicated
ADAM9	ERO1L	non_indicated
ADAM9	COPB2	non_indicated
ADAM9	PGM3	non_indicated
ADAM9	CADPS2	non_indicated
IDO1	WARS	non_indicated
IDO1	APOL3	non_indicated
IDO1	LAP3	non_indicated
KAT6A	LRCH3	non_indicated
IKBKB	LOC653160	non_indicated
IKBKB	ATXN7L2	non_indicated
IKBKB	DENND4B	non_indicated
IKBKB	METTL3	non_indicated
IKBKB	WDR73	non_indicated
IKBKB	UNKL	non_indicated
IKBKB	CRAMP1L	non_indicated
IKBKB	POLG2	non_indicated
IKBKB	TYK2	non_indicated
IKBKB	ZNF548	non_indicated
IKBKB	ERCC3	non_indicated
IKBKB	RABL2B	non_indicated
IKBKB	PMS2L2	non_indicated
IKBKB	WDR91	non_indicated
KIAA0146	GANC	non_indicated
KIAA0146	DIS3L	non_indicated
KIAA0146	IFT140	non_indicated
KIAA0146	CSNK1E	non_indicated
KIAA0146	IFT80	non_indicated
KIAA0146	PARP8	non_indicated
KIAA0146	TEK	non_indicated
PRKDC	CBX5	non_indicated
MCM4	RCC1	non_indicated
MCM4	CDCA8	non_indicated
MCM4	MCM6	non_indicated
MCM4	CDCA7	non_indicated
MCM4	PAICS	non_indicated
PCMTD1	KANSL1L	non_indicated
RB1CC1	UCHL5	non_indicated
RB1CC1	PLEKHA1	non_indicated
RB1CC1	SERINC1	non_indicated
RB1CC1	HBP1	non_indicated
RB1CC1	AZIN1	non_indicated
RB1CC1	TOPORS	non_indicated
RB1CC1	SPIN1	non_indicated
TCEA1	EIF3E	non_indicated
LYPLA1	ARL5A	non_indicated
TGS1	MSH6	non_indicated
TGS1	TWISTNB	non_indicated
LYN	FAM195A	non_indicated
LYN	TIFA	non_indicated
LYN	CARD6	non_indicated
IMPAD1	BMPR2	non_indicated
IMPAD1	WDFY1	non_indicated
IMPAD1	TMEM30A	non_indicated
IMPAD1	NBN	non_indicated
IMPAD1	RP2	non_indicated
UBXN2B	APAF1	non_indicated
SDCBP	TMEM165	non_indicated
NSMAF	SOAT1	non_indicated
TOX	GPR34	non_indicated
CHD7	CDK13	non_indicated
ASPH	F3	non_indicated
ASPH	SLC16A1	non_indicated
ASPH	GNPNAT1	non_indicated
ASPH	LIPG	non_indicated
ASPH	MBOAT2	non_indicated
ASPH	ERLEC1	non_indicated
ASPH	APP	non_indicated
ASPH	ARF4	non_indicated
ASPH	TFRC	non_indicated
ASPH	CCDC149	non_indicated
ASPH	GNAI1	non_indicated
ASPH	ADAM9	non_indicated
ASPH	SFRP1	non_indicated
YTHDF3	ANKRD13C	non_indicated
YTHDF3	EEA1	non_indicated
YTHDF3	RNF6	non_indicated
YTHDF3	C2orf69	non_indicated
YTHDF3	RCHY1	non_indicated
PDE7A	TRAF5	non_indicated
PDE7A	CLEC2D	non_indicated
PDE7A	ATF7IP2	non_indicated
PDE7A	BZRAP1-AS1	non_indicated
PDE7A	ZNF671	non_indicated
PDE7A	APOBEC3D	non_indicated
PDE7A	LOC100130231	non_indicated
RRS1	MADCAM1	non_indicated
RRS1	PDCD2L	non_indicated
RRS1	LYAR	non_indicated
RRS1	RCL1	non_indicated
VCPIP1	PDS5B	non_indicated
VCPIP1	ZBTB33	non_indicated
CSPP1	MPRIP	non_indicated
ARFGEF1	LZIC	non_indicated
ARFGEF1	FBXO3	non_indicated
ARFGEF1	CLPX	non_indicated
ARFGEF1	ZNF844	non_indicated
ARFGEF1	GCC2	non_indicated
ARFGEF1	TRAK2	non_indicated
ARFGEF1	FGD5-AS1	non_indicated
ARFGEF1	PTPLB	non_indicated
ARFGEF1	FAM185A	non_indicated
SULF1	SERPINB5	non_indicated
NCOA2	RSC1A1	non_indicated
NCOA2	NCOA1	non_indicated
NCOA2	PTPLB	non_indicated
NCOA2	GPRIN3	non_indicated
NCOA2	ZNF827	non_indicated
NCOA2	LMBRD2	non_indicated
TRAM1	DEK	non_indicated
MSC	RGCC	non_indicated
MSC	TUBB6	non_indicated
MSC	ARID5A	non_indicated
MSC	A4GALT	non_indicated
MSC	FSCN1	non_indicated
RDH10	LRRC16A	non_indicated
STAU2	AKTIP	non_indicated
LY96	CLEC4A	non_indicated
HNF4G	A1CF	non_indicated
HNF4G	PHYHIPL	non_indicated
HNF4G	IFIT1	non_indicated
HNF4G	SOX6	non_indicated
HNF4G	DNAJC22	non_indicated
HNF4G	NR1H4	non_indicated
HNF4G	TBX3	non_indicated
HNF4G	MAF	non_indicated
HNF4G	EPB41L3	non_indicated
HNF4G	TMEM150B	non_indicated
HNF4G	GPR128	non_indicated
HNF4G	SI	non_indicated
HNF4G	KIAA1211	non_indicated
HNF4G	PRKG2	non_indicated
HNF4G	TIGD2	non_indicated
HNF4G	PRLR	non_indicated
HNF4G	GCNT4	non_indicated
HNF4G	NPY6R	non_indicated
HNF4G	TIAM2	non_indicated
HNF4G	CA13	non_indicated
TPD52	MAP2K6	non_indicated
TPD52	MAP7	non_indicated
TPD52	TSPAN13	non_indicated
PAG1	SORL1	non_indicated
PAG1	FAM126B	non_indicated
IMPA1	RPS15	non_indicated
IMPA1	FAM221A	non_indicated
CA3	C7orf53	non_indicated
CA2	CEACAM7	non_indicated
CA2	CA1	non_indicated
WWP1	PDGFD	non_indicated
WWP1	ASF1A	non_indicated
CPNE3	HS2ST1	non_indicated
RIPK2	VRK2	non_indicated
RIPK2	MTHFD2	non_indicated
NBN	MDM2	non_indicated
NBN	CYB5R4	non_indicated
NBN	NUDCD1	non_indicated
TMEM64	C16orf87	non_indicated
TMEM64	PAPD5	non_indicated
RBM12B	EXOC8	non_indicated
RBM12B	TTC5	non_indicated
CDH17	HEPH	non_indicated
KIAA1429	CTR9	non_indicated
KIAA1429	RAB3GAP1	non_indicated
KIAA1429	PIK3R4	non_indicated
KIAA1429	ZFR	non_indicated
KIAA1429	CDC40	non_indicated
