source	target	status
H2AFX	POLD1	non_indicated
KLK8	MUC5AC	non_indicated
KLK8	KLK7	non_indicated
MOCS1	RPP25	non_indicated
GDI2	AK2	non_indicated
GDI2	RBM15	non_indicated
GDI2	DEDD	non_indicated
GDI2	COG1	non_indicated
GDI2	PANK2	non_indicated
EXPH5	HMGA2	non_indicated
EXPH5	CYCS	non_indicated
EXPH5	CNNM4	non_indicated
EXPH5	KLK1	non_indicated
EXPH5	ZNF704	non_indicated
EXPH5	C9orf152	non_indicated
EXPH5	SIAE	non_indicated
EXPH5	FAM83A	non_indicated
EXPH5	ATP5S	non_indicated
EXPH5	CNTN3	non_indicated
EXPH5	SYTL2	non_indicated
EXPH5	IFT57	non_indicated
EXPH5	GRHL2	non_indicated
EXPH5	GPR125	non_indicated
EXPH5	LOC145837	non_indicated
EXPH5	ATP13A4	non_indicated
EXPH5	CMTM4	non_indicated
EXPH5	RASGEF1B	non_indicated
EXPH5	FGD5	non_indicated
EXPH5	GAB1	non_indicated
CNTN3	C10orf47	non_indicated
CNTN3	LOC283713	non_indicated
CNTN3	ADAM22	non_indicated
SYTL2	FAM169A	non_indicated
SYTL2	BCAS1	non_indicated
SYTL2	ENDOD1	non_indicated
SYTL2	LGR4	non_indicated
SYTL2	GHR	non_indicated
SYTL2	USP54	non_indicated
SYTL2	FRZB	non_indicated
SYTL2	AKAP7	non_indicated
SYTL2	SAMD13	non_indicated
SYTL2	PTPN21	non_indicated
LOC145837	BCL6B	non_indicated
CMTM4	CA7	non_indicated
CMTM4	NEO1	non_indicated
CMTM4	CAPN5	non_indicated
CMTM4	VAV3	non_indicated
CMTM4	ENDOD1	non_indicated
CMTM4	GPR98	non_indicated
CMTM4	MMP28	non_indicated
CMTM4	APBA2	non_indicated
CMTM4	CTH	non_indicated
APOC3	C19orf69	non_indicated
APOC3	APOA1	non_indicated
APOC3	LOC100507203	non_indicated
CYP3A4	SLC15A1	non_indicated
PARP14	DPP10	non_indicated
PARP14	BIRC3	non_indicated
PARP14	APOL2	non_indicated
APOL2	APOL1	non_indicated
ADAM8	RGS19	non_indicated
RGS19	RAB33A	non_indicated
RGS19	APBB1IP	non_indicated
RGS19	ITPRIP	non_indicated
RGS19	LOC100505500	non_indicated
MGC12982	PQLC1	non_indicated
MGC12982	SRGAP3	non_indicated
MGC12982	ARHGEF10L	non_indicated
MGC12982	C4orf34	non_indicated
MGC12982	EPHA10	non_indicated
MGC12982	ZNF311	non_indicated
MGC12982	PROM2	non_indicated
MGC12982	LOC100507303	non_indicated
MGC12982	RAB32	non_indicated
MGC12982	HOXB9	non_indicated
LOC253842	DHRS12	non_indicated
C7orf59	MIEN1	non_indicated
MMP28	SLC45A3	non_indicated
MMP28	SMPDL3B	non_indicated
MMP28	FAM101A	non_indicated
VWA1	LRRC8E	non_indicated
VWA1	SBNO2	non_indicated
SBNO2	ZC3H12A	non_indicated
CD7	ZNF702P	non_indicated
ZNF277	TIA1	non_indicated
ZNF277	ANKIB1	non_indicated
ZNF277	RANGAP1	non_indicated
ZNF277	FAM210B	non_indicated
ZNF277	KIAA0494	non_indicated
ZNF277	OCIAD1	non_indicated
ANKIB1	TGDS	non_indicated
ANKIB1	LOC100507619	non_indicated
ANKIB1	COIL	non_indicated
ANKIB1	SF3A1	non_indicated
ANKIB1	SLC18A2	non_indicated
ANKIB1	ALG10B	non_indicated
CEACAM6	SDR16C5	non_indicated
CEACAM6	HK2	non_indicated
CEACAM6	SAMD9	non_indicated
ZKSCAN3	SHPRH	non_indicated
ZKSCAN3	RCOR3	non_indicated
CTDSPL2	SLC30A4	non_indicated
CTDSPL2	ANKRD46	non_indicated
CTDSPL2	MTMR4	non_indicated
CTDSPL2	NIPA1	non_indicated
CTDSPL2	WBP4	non_indicated
CTDSPL2	CD302	non_indicated
CTDSPL2	PCMTD2	non_indicated
CTDSPL2	PIK3C3	non_indicated
CTDSPL2	SAMD9	non_indicated
FRY	MEIS2	non_indicated
FRY	NHS	non_indicated
NHS	SHROOM4	non_indicated
RERG	C14orf132	non_indicated
RERG	TRPC1	non_indicated
STAT4	IL18R1	non_indicated
LOC389641	TNFRSF10A	non_indicated
LOC389641	CDKAL1	non_indicated
RAD9A	SLC12A7	non_indicated
WWTR1	CRISPLD2	non_indicated
WWTR1	CAV1	non_indicated
NEK3	P2RY1	non_indicated
NEK3	DNLZ	non_indicated
KIAA0485	STRN	non_indicated
KIAA0485	LRPPRC	non_indicated
KIAA0485	ZNF675	non_indicated
KIAA0485	AAGAB	non_indicated
KIAA0485	DIP2B	non_indicated
KIAA0485	SORBS2	non_indicated
IL1B	IL1A	non_indicated
IL1B	PTGS2	non_indicated
ZDHHC13	RALGAPA2	non_indicated
ZDHHC13	BCL2L11	non_indicated
ZDHHC13	RPF1	non_indicated
ZDHHC13	STRBP	non_indicated
LAMB3	P2RY2	non_indicated
KRCC1	KRT8P12	non_indicated
CXCL16	TTYH3	non_indicated
CXCL16	ADCY3	non_indicated
SLC35G2	SHROOM4	non_indicated
FAHD1	GNG12	non_indicated
SLC5A1	TMEM92	non_indicated
PLEKHS1	GRAMD2	non_indicated
PLEKHS1	MOCOS	non_indicated
PLEKHS1	LOC643733	non_indicated
MPHOSPH9	TIA1	non_indicated
MPHOSPH9	ZNF512	non_indicated
MPHOSPH9	XKR6	non_indicated
MPHOSPH9	EMC1	non_indicated
MPHOSPH9	RUFY3	non_indicated
SDPR	TMEM100	non_indicated
SDPR	LIFR	non_indicated
PCDH7	PELO	non_indicated
PCDH7	OGN	non_indicated
PCDH7	CPED1	non_indicated
ARHGAP8	C21orf15	non_indicated
NUPR1	GLS	non_indicated
NUPR1	GPER	non_indicated
PSORS1C3	POU5F1B	non_indicated
MYH10	TMSB15A	non_indicated
MYH10	NINL	non_indicated
MYH10	SOX5	non_indicated
DMPK	DBF4B	non_indicated
DMPK	LPHN1	non_indicated
TMPO	DCK	non_indicated
RNF128	TRHDE	non_indicated
RNF128	KIAA1161	non_indicated
RNF128	TOM1L1	non_indicated
RNF128	HIST1H3E	non_indicated
RNF128	UGT2B28	non_indicated
RNF128	ARRDC4	non_indicated
RNF128	CDS1	non_indicated
RNF128	CTH	non_indicated
RNF128	SNX24	non_indicated
TJP1	LOC401093	non_indicated
TJP1	MBD1	non_indicated
BAG5	DHX33	non_indicated
DHX33	ZNF148	non_indicated
APOA1	SLC5A12	non_indicated
APOA1	XPNPEP2	non_indicated
APOA1	CPO	non_indicated
APOA1	APOB	non_indicated
TPH1	GABRB2	non_indicated
TPH1	INSM1	non_indicated
TPH1	CHGA	non_indicated
BICC1	ADAMTS3	non_indicated
CROCCP2	GSTM2	non_indicated
UST	TUBB2B	non_indicated
SLC41A1	ADARB1	non_indicated
LOC100507110	CLN8	non_indicated
IREB2	CEP104	non_indicated
IREB2	LOC100505876	non_indicated
IREB2	CDK12	non_indicated
BTD	DIP2A	non_indicated
BTD	MOCOS	non_indicated
HLA-DRB1	HLA-DRB6	non_indicated
HLA-DRB1	HLA-DRA	non_indicated
HLA-DRB6	HLA-DQA1	non_indicated
HLA-DRB6	ARHGAP39	non_indicated
KAT8	XPO6	non_indicated
ZNF326	MYO6	non_indicated
MYO6	PPARA	non_indicated
FAM59A	EHHADH	non_indicated
FAM59A	ANO10	non_indicated
SLC25A10	LETM1	non_indicated
MX1	MX2	non_indicated
AFG3L2	AP1M2	non_indicated
AFG3L2	TIMP2	non_indicated
AFG3L2	PAK4	non_indicated
AFG3L2	MICAL2	non_indicated
TNFAIP3	NFKBIA	non_indicated
TNFAIP3	TNF	non_indicated
LCP1	RFX5	non_indicated
LCP1	TRIM22	non_indicated
LCP1	SNN	non_indicated
LCP1	MGC40069	non_indicated
LCP1	GPR65	non_indicated
LCP1	ANKRD44	non_indicated
LCP1	TNFAIP3	non_indicated
LCP1	HLA-DRA	non_indicated
LCP1	PTPRC	non_indicated
ALDH3A2	FAM45A	non_indicated
ALDH3A2	NLK	non_indicated
ALDH3A2	ITFG1	non_indicated
NLK	TRIP11	non_indicated
ITFG1	PTER	non_indicated
KYNU	IRAK3	non_indicated
KYNU	RIPK2	non_indicated
KYNU	ICAM1	non_indicated
KYNU	SHC3	non_indicated
KYNU	CD86	non_indicated
KYNU	DOCK4	non_indicated
KYNU	OSBPL3	non_indicated
KYNU	DAPP1	non_indicated
KYNU	F5	non_indicated
KYNU	TACSTD2	non_indicated
KYNU	LINC00152	non_indicated
KYNU	MMP12	non_indicated
KYNU	IKBIP	non_indicated
KYNU	KCND3	non_indicated
PDE4B	BHLHE40	non_indicated
PDE4B	C5AR1	non_indicated
PDE4B	SLC2A14	non_indicated
IFNAR2	LOC100288432	non_indicated
TLR8	CYBB	non_indicated
TLR8	HLA-DQA1	non_indicated
TGFB3	CLDN7	non_indicated
TPM4	TMEM70	non_indicated
TPM4	ARL1	non_indicated
TPM4	C1orf198	non_indicated
TPM4	TNFRSF11B	non_indicated
TPM4	TTPAL	non_indicated
TPM4	NAA20	non_indicated
NAA20	VANGL1	non_indicated
NAA20	ZMYM6	non_indicated
NAA20	NFYB	non_indicated
NAA20	LOC729020	non_indicated
GLYCTK	CBS	non_indicated
GLYCTK	NAT8	non_indicated
GLYCTK	HYI	non_indicated
GLYCTK	KAZN	non_indicated
GLYCTK	CHAD	non_indicated
GLYCTK	LOC645166	non_indicated
GLYCTK	AZGP1	non_indicated
GLYCTK	EPHA1	non_indicated
GLYCTK	SLC27A4	non_indicated
GLYCTK	PDK3	non_indicated
GLYCTK	GSTM1	non_indicated
GLYCTK	FLJ30901	non_indicated
GLYCTK	SLC23A3	non_indicated
PDK3	SYNPO	non_indicated
PDK3	ZNF581	non_indicated
PDK3	NR1H3	non_indicated
PDK3	TAC3	non_indicated
GSTM1	GSTM2	non_indicated
SLC23A3	METTL7B	non_indicated
SLC23A3	CYP2B6	non_indicated
SLC23A3	C7orf53	non_indicated
SLC23A3	NEURL3	non_indicated
SLC23A3	FAM46C	non_indicated
SLC23A3	FAM151A	non_indicated
SLC23A3	SLC39A4	non_indicated
SLC23A3	LOC100506860	non_indicated
SLC4A4	TMEM71	non_indicated
SLC4A4	MFHAS1	non_indicated
SLC4A4	PDE4D	non_indicated
SLC4A4	NIPAL1	non_indicated
SLC4A4	SLC44A1	non_indicated
SLC4A4	MYO9A	non_indicated
SLC4A4	LOC100129406	non_indicated
SLC4A4	MECOM	non_indicated
SLC4A4	ZDHHC13	non_indicated
SLC4A4	GRAMD1B	non_indicated
SLC4A4	GNAQ	non_indicated
SLC4A4	ACVR1C	non_indicated
SLC4A4	LOC100509445	non_indicated
SLC4A4	PTGDR	non_indicated
SLC4A4	ATP13A4	non_indicated
ACVR1C	GOLGA2P5	non_indicated
ACVR1C	AGFG2	non_indicated
TLR7	LOC285972	non_indicated
TLR7	CX3CR1	non_indicated
LOC100216479	C3orf15	non_indicated
SDC2	C14orf132	non_indicated
SDC2	MXRA7	non_indicated
SDC2	JAZF1	non_indicated
SDC2	IQCJ-SCHIP1	non_indicated
HIST1H2BC	HIST1H2BH	non_indicated
HIST1H2BC	HIST1H2BD	non_indicated
HIST1H2BC	H2BFS	non_indicated
HIST1H2BD	HIST1H2AG	non_indicated
HIST1H2BD	HIST1H2AB	non_indicated
PPAN	NCLN	non_indicated
PPAN	INTS5	non_indicated
PPAN	ZMYND19	non_indicated
PPAN	PELP1	non_indicated
PPAN	ZNF593	non_indicated
PPAN	ATAD3A	non_indicated
PPAN	B3GAT3	non_indicated
PPAN	SNORD104	non_indicated
PPAN	B4GALT7	non_indicated
PPAN	RRP7A	non_indicated
ZNF593	SDF2L1	non_indicated
B3GAT3	CAPS	non_indicated
SNORD104	ZNF836	non_indicated
B4GALT7	MYO7A	non_indicated
B4GALT7	HK1	non_indicated
B4GALT7	DERL3	non_indicated
B4GALT7	ZNF580	non_indicated
B4GALT7	DNLZ	non_indicated
GPR160	PECR	non_indicated
GPR160	PLA2G12A	non_indicated
GPR160	FBXL3	non_indicated
GPR160	CHPT1	non_indicated
GPR160	HADH	non_indicated
GPR160	FDX1	non_indicated
GPR160	ACADM	non_indicated
GPR160	C11orf54	non_indicated
HYOU1	C9orf3	non_indicated
HYOU1	SYNCRIP	non_indicated
HYOU1	MFSD2A	non_indicated
HYOU1	TEAD4	non_indicated
GUSBP3	NAIP	non_indicated
PDE6A	LOC100287525	non_indicated
SLC20A2	TP53INP2	non_indicated
PPP2R3A	CDKL1	non_indicated
PDLIM4	MAGED4	non_indicated
CD163L1	LRRN3	non_indicated
CD163L1	AHRR	non_indicated
CD163L1	ADORA3	non_indicated
ABCG5	FOLH1B	non_indicated
BCL2L15	ADTRP	non_indicated
GBP5	APOL3	non_indicated
GBP5	CLEC2B	non_indicated
GBP5	CLEC4E	non_indicated
GBP5	HAPLN3	non_indicated
GBP5	FCGR1B	non_indicated
GBP5	CXCL9	non_indicated
GBP5	GZMH	non_indicated
GBP5	CHI3L1	non_indicated
GBP5	CMTM4	non_indicated
GBP5	MNDA	non_indicated
CHI3L1	HSD11B1	non_indicated
CHI3L1	CXCL1	non_indicated
CHI3L1	MMP12	non_indicated
G2E3	AKAP10	non_indicated
LRRC37A	LRRC37A3	non_indicated
LOC729970	GPR27	non_indicated
VAMP1	FBXO41	non_indicated
VAMP1	RRN3P2	non_indicated
VAMP1	C10orf10	non_indicated
VAMP1	MARS	non_indicated
VAMP1	HABP4	non_indicated
VAMP1	LOC100509445	non_indicated
VAMP1	DKFZP434C153	non_indicated
VAMP1	H2BFXP	non_indicated
VAMP1	CARNS1	non_indicated
WDR54	PRAF2	non_indicated
PRSS33	CCL11	non_indicated
STEAP1	NPTX2	non_indicated
STEAP1	GNAI1	non_indicated
STEAP1	STEAP2	non_indicated
FNBP1	BCL2L11	non_indicated
FNBP1	NAV1	non_indicated
FNBP1	ANKRD36	non_indicated
FNBP1	KIAA0226L	non_indicated
LOC283663	SNX29P1	non_indicated
SGPP1	MGC12488	non_indicated
TXLNG2P	PRKY	non_indicated
MIR4784	NOXO1	non_indicated
MIR4784	SFXN4	non_indicated
OVOL2	ACOT8	non_indicated
OVOL2	JUP	non_indicated
THEMIS	KLRB1	non_indicated
THEMIS	PTPN22	non_indicated
THEMIS	GPR171	non_indicated
THEMIS	CD8A	non_indicated
CD8A	CRTAM	non_indicated
CD8A	KLRD1	non_indicated
CD8A	TRAT1	non_indicated
CD8A	CD8B	non_indicated
CD8A	KLRC4-KLRK1	non_indicated
CD8A	XCL1	non_indicated
C11orf93	C11orf92	non_indicated
AGPHD1	GLOD5	non_indicated
CRAT	C12orf52	non_indicated
CRAT	CIB2	non_indicated
CRAT	TRAF4	non_indicated
C20orf112	TMEM161B-AS1	non_indicated
SPAG1	C14orf45	non_indicated
SPAG1	SOWAHC	non_indicated
SPAG1	CCDC113	non_indicated
ZFP90	ADAMTS9-AS2	non_indicated
CDK1	UBE2T	non_indicated
CDK1	STIL	non_indicated
CDK1	PARPBP	non_indicated
CDK1	TPX2	non_indicated
CDK1	FBXO5	non_indicated
CDK1	RFC3	non_indicated
CDK1	BUB1	non_indicated
CDK1	C2orf18	non_indicated
CDK1	PLK4	non_indicated
CEACAM21	ZNF529	non_indicated
LYRM2	ATAD1	non_indicated
APBA2	ATP8B3	non_indicated
APBA2	ZNF469	non_indicated
SPINK5	MFSD4	non_indicated
SPINK5	HOXC6	non_indicated
SPINK5	SLPI	non_indicated
SPINK5	HOXD10	non_indicated
SPINK5	COL6A5	non_indicated
SPINK5	EPB41L4A	non_indicated
SPINK5	ASB9	non_indicated
SPINK5	SFTPA1	non_indicated
SPINK5	DCDC2	non_indicated
FAM3D	B3GNT3	non_indicated
FAM3D	PYY	non_indicated
FAM3D	LOC100652777	non_indicated
FAM3D	C8orf33	non_indicated
FAM3D	FBXO25	non_indicated
FAM3D	BSPRY	non_indicated
FAM3D	RAB15	non_indicated
FAM3D	MUC20	non_indicated
FGR	SLAMF8	non_indicated
FGR	PTAFR	non_indicated
FGR	NR4A3	non_indicated
FGR	BATF3	non_indicated
FGR	HSPA6	non_indicated
FGR	ITGAX	non_indicated
CCL5	TARP	non_indicated
PSMD10	EIF2S3	non_indicated
SDHC	FGFR1OP	non_indicated
SDHC	C14orf1	non_indicated
SDHC	FEM1A	non_indicated
SDHC	ARHGAP27	non_indicated
TMED2	DAG1	non_indicated
TMED2	UFM1	non_indicated
RFFL	FGFR1OP	non_indicated
RFFL	SLC25A29	non_indicated
LOC100507619	ATP5C1	non_indicated
LOC100507619	RNASEH2B	non_indicated
LOC100507619	C4orf29	non_indicated
SOCS3	NR4A3	non_indicated
SOCS3	CEBPB	non_indicated
SOCS3	SERPINE1	non_indicated
SOCS3	IL6	non_indicated
SOCS3	PFKFB3	non_indicated
SOCS3	IL1B	non_indicated
SOCS3	SLC2A3	non_indicated
SLC2A3	EGR3	non_indicated
SLC2A3	PDGFRB	non_indicated
SLC2A3	NLRP3	non_indicated
SLC2A3	BCL6	non_indicated
SLC2A3	RGS16	non_indicated
SLC2A3	SLC2A14	non_indicated
SLC2A3	VNN2	non_indicated
KCNMB1	SOGA2	non_indicated
KCNMB1	NTN1	non_indicated
RASIP1	JAG2	non_indicated
RASIP1	HABP4	non_indicated
RASIP1	PDLIM4	non_indicated
KLK11	IRX2	non_indicated
LOC100506694	EME2	non_indicated
LOC100506694	COG2	non_indicated
LOC100506694	ZNF573	non_indicated
DUSP5	PIM1	non_indicated
RMDN2	NUDT16	non_indicated
RMDN2	SLCO4C1	non_indicated
RMDN2	LOC100652751	non_indicated
RMDN2	NLN	non_indicated
RMDN2	AUH	non_indicated
RMDN2	BCL2L10	non_indicated
RMDN2	TMEM209	non_indicated
RMDN2	DUSP4	non_indicated
RMDN2	TNNI3K	non_indicated
RMDN2	SCAPER	non_indicated
RMDN2	FMO4	non_indicated
RMDN2	NUDT12	non_indicated
TMEM209	SCML1	non_indicated
TMEM209	LOC389831	non_indicated
HOOK3	CDC20	non_indicated
HOOK3	SCAND1	non_indicated
FLOT1	RNF19B	non_indicated
FLOT1	ARRB2	non_indicated
ZCCHC18	SUPT3H	non_indicated
PRKCH	HOPX	non_indicated
PRKCH	PTPN22	non_indicated
PRKCH	GIMAP1	non_indicated
PRKCH	IFNAR2	non_indicated
PRKCH	ERO1LB	non_indicated
GOLT1A	ITGA7	non_indicated
ARHGEF37	C15orf52	non_indicated
ARHGEF37	CCNJL	non_indicated
ARHGEF37	PPP1R36	non_indicated
CCNJL	CPT1A	non_indicated
CCNJL	GABRP	non_indicated
CCNJL	AGFG2	non_indicated
FOXM1	ITFG2	non_indicated
FOXM1	TK1	non_indicated
FOXM1	CENPN	non_indicated
FOXM1	PAQR4	non_indicated
FOXM1	CDC20	non_indicated
FOXM1	CDCA2	non_indicated
FOXM1	TROAP	non_indicated
FOXM1	CDCA5	non_indicated
FOXM1	CDT1	non_indicated
FOXM1	H2AFX	non_indicated
CDT1	PAK6	non_indicated
CDT1	IQGAP3	non_indicated
FZD3	SPATA18	non_indicated
HK2	LOC100506558	non_indicated
HK2	ANKRD22	non_indicated
LOC100652770	MTUS1	non_indicated
LOC100652770	SH3RF1	non_indicated
LOC100652770	FAM114A1	non_indicated
LOC100652770	SLC9A2	non_indicated
LOC100652770	CTNNA1	non_indicated
MS4A4A	CD163	non_indicated
MS4A4A	MRC1	non_indicated
MS4A4A	TLR7	non_indicated
ZCCHC7	KRR1	non_indicated
ZCCHC7	SYK	non_indicated
ZCCHC7	PRKDC	non_indicated
FAM72A	SMC2	non_indicated
NBR1	EPG5	non_indicated
NBR1	CNIH4	non_indicated
ATP11A	SAMD8	non_indicated
ATP11A	CELF5	non_indicated
ATP11A	ITGB8	non_indicated
ATP11A	PROCR	non_indicated
ATP11A	CAV2	non_indicated
ATP11A	NID1	non_indicated
ATP11A	NABP1	non_indicated
ATP11A	SWAP70	non_indicated
ATP11A	TRIM5	non_indicated
ATP11A	FANK1	non_indicated
ATP11A	SCPEP1	non_indicated
ATP11A	FGL2	non_indicated
ATP11A	C9orf64	non_indicated
ATP11A	PCNX	non_indicated
ATP11A	SKIL	non_indicated
TRIM5	SYNCRIP	non_indicated
TRIM5	CRY1	non_indicated
TRIM5	CDC7	non_indicated
FANK1	DNAH3	non_indicated
SCPEP1	COG2	non_indicated
SCPEP1	DNAJC5B	non_indicated
C9orf64	C16orf87	non_indicated
SKIL	RAPH1	non_indicated
SKIL	SFXN4	non_indicated
SKIL	FOXN2	non_indicated
ARHGAP9	PARVG	non_indicated
ARHGAP9	GAB3	non_indicated
ARHGAP9	RFTN1	non_indicated
GAB3	C10orf128	non_indicated
GAB3	AMICA1	non_indicated
RFTN1	C10orf128	non_indicated
C19orf10	NME1	non_indicated
C19orf10	FBXO6	non_indicated
C19orf10	BID	non_indicated
C19orf10	B9D1	non_indicated
NME1	CYB5R2	non_indicated
NME1	MTHFD1L	non_indicated
NME1	PF4	non_indicated
NME1	NOP16	non_indicated
NME1	HILPDA	non_indicated
NME1	ALYREF	non_indicated
BID	CDCA7	non_indicated
BID	STXBP1	non_indicated
ARFGAP3	ZNF575	non_indicated
ARFGAP3	PGAP3	non_indicated
ARFGAP3	SEC24A	non_indicated
ARFGAP3	SEC24D	non_indicated
ARFGAP3	KIF2A	non_indicated
ARFGAP3	SURF4	non_indicated
ARFGAP3	ATP6V1B2	non_indicated
ARFGAP3	YIPF5	non_indicated
ARFGAP3	CXCL16	non_indicated
ARFGAP3	SEC14L5	non_indicated
ARFGAP3	SLC28A3	non_indicated
ARFGAP3	TMEM50B	non_indicated
ARFGAP3	CREB3L2	non_indicated
LOC100653301	ZNF83	non_indicated
LOC100653301	LOC100131434	non_indicated
LOC100653301	SPIN2A	non_indicated
LOC100653301	BTNL9	non_indicated
IFITM2	S100A11	non_indicated
IFITM2	LOC100506941	non_indicated
IFITM2	GZMB	non_indicated
IFITM2	IFITM3	non_indicated
IFITM2	DRAM1	non_indicated
IFITM3	LCN2	non_indicated
IFITM3	IFITM1	non_indicated
IFITM3	CST7	non_indicated
IFITM3	APOL1	non_indicated
XAB2	EHMT2	non_indicated
DPT	AR	non_indicated
DPT	CILP	non_indicated
DPT	SLIT3	non_indicated
DPT	ISLR	non_indicated
TIMP3	RASSF8	non_indicated
MUC4	TMEM92	non_indicated
MUC4	HYAL1	non_indicated
MUC4	RIMS3	non_indicated
MUC4	AGPAT4-IT1	non_indicated
MUC4	LOC692247	non_indicated
MUC4	CAPN6	non_indicated
MUC4	LOC728377	non_indicated
MUC4	SPATA18	non_indicated
MUC4	MUC1	non_indicated
MUC4	EIF2C1	non_indicated
MAML2	SNTB1	non_indicated
MIR155	MALT1	non_indicated
MIR155	PION	non_indicated
CENPT	NPFF	non_indicated
CENPT	C11orf68	non_indicated
CENPT	RBM3	non_indicated
CENPT	KDM5B-AS1	non_indicated
CENPT	LDLRAP1	non_indicated
CENPT	TBCD	non_indicated
CENPT	ABCB8	non_indicated
CENPT	LOC155060	non_indicated
CENPT	FLII	non_indicated
CPEB3	EIF4EBP2	non_indicated
PRPF19	ZNF579	non_indicated
PRPF19	ZNF629	non_indicated
PRPF19	EIF3B	non_indicated
CYP3A5	SMPD3	non_indicated
CYP3A5	FGF9	non_indicated
CYP3A5	CACNA1D	non_indicated
CYP3A5	PCSK5	non_indicated
ZNF404	ZNF85	non_indicated
ZNF404	LOC643529	non_indicated
ZNF404	ZNF418	non_indicated
ZNF404	NAA38	non_indicated
COG2	FAM149A	non_indicated
EFNA5	ICMT	non_indicated
EFNA5	CHRNA3	non_indicated
EFNA5	C14orf182	non_indicated
C5orf30	PKP2	non_indicated
C5orf30	FAM160A1	non_indicated
C5orf30	FAM108C1	non_indicated
C5orf30	MTM1	non_indicated
CASD1	FAM27A	non_indicated
CASD1	NCEH1	non_indicated
CASD1	L3MBTL3	non_indicated
CASD1	SLC25A12	non_indicated
CASD1	ZNF702P	non_indicated
CASD1	IKZF2	non_indicated
CASD1	SLC35B3	non_indicated
CASD1	GGT5	non_indicated
CASD1	OSR2	non_indicated
CASD1	EPHA4	non_indicated
CASD1	CPNE8	non_indicated
CASD1	LOC100287497	non_indicated
CASD1	DDX26B	non_indicated
CASD1	TDGF1	non_indicated
FOXA1	ATP8B1	non_indicated
FOXA1	TSEN2	non_indicated
THOP1	ZNF554	non_indicated
HLA-DQB1	HLA-DRB1	non_indicated
EGFR	SPTB	non_indicated
SDE2	ARL5B	non_indicated
SDE2	CDK17	non_indicated
SDE2	ADO	non_indicated
SDE2	PPP1R2	non_indicated
RAD21	G3BP1	non_indicated
RAD21	AP3B1	non_indicated
RAD21	DNAJC13	non_indicated
RAD21	FLJ38773	non_indicated
RAD21	PIK3C2A	non_indicated
RAD21	HADHA	non_indicated
RAD21	PLOD2	non_indicated
RAD21	IGF1R	non_indicated
RAD21	THUMPD3	non_indicated
RAD21	ARFIP1	non_indicated
RAD21	USP10	non_indicated
SHROOM1	NANP	non_indicated
SHROOM1	CLIC5	non_indicated
SHROOM1	LOC100216546	non_indicated
ITPRIPL2	NAB1	non_indicated
ITPRIPL2	FBXW7	non_indicated
ITPRIPL2	NR2F2	non_indicated
LOC100653132	GDF15	non_indicated
LOC100653132	FOS	non_indicated
LOC100653132	CYR61	non_indicated
LOC100653132	EGR1	non_indicated
LOC100653132	FOSB	non_indicated
FREM1	KIAA0319	non_indicated
CD244	RBP1	non_indicated
HOXA11	HOXD4	non_indicated
CYP2C18	CYP2C9	non_indicated
CYP2C18	APOBEC1	non_indicated
TST	DNAJC11	non_indicated
TST	REEP4	non_indicated
TST	AVPI1	non_indicated
TST	UQCRC1	non_indicated
TST	ABHD11	non_indicated
TST	MGLL	non_indicated
TST	CLIP2	non_indicated
TST	LETM1	non_indicated
TST	GDPD3	non_indicated
TST	FHIT	non_indicated
TST	DISP2	non_indicated
TST	SLC25A35	non_indicated
TST	CKMT1A	non_indicated
TST	HINT2	non_indicated
TST	SLC22A18AS	non_indicated
TST	C11orf92	non_indicated
TST	GLB1L2	non_indicated
IFI35	PSMB10	non_indicated
IFI35	HIST2H2AA3	non_indicated
IFI35	ATOX1	non_indicated
IFI35	ETV7	non_indicated
IFI35	ISG20	non_indicated
ETV7	SYNC	non_indicated
ETV7	GRINA	non_indicated
ETV7	SLC25A22	non_indicated
GRIN2D	TFAP2A	non_indicated
GRIN2D	NQO1	non_indicated
CXADR	FAM134B	non_indicated
AGGF1	BMS1P2	non_indicated
AGGF1	RNF13	non_indicated
AGGF1	ZNF654	non_indicated
SP1	FDPSL2A	non_indicated
SP1	LOC100506195	non_indicated
SP1	ZC3HAV1	non_indicated
SP1	WWC1	non_indicated
SP1	UBE4B	non_indicated
SP1	DOM3Z	non_indicated
SP1	SAP30L	non_indicated
SP1	CCNY	non_indicated
BRI3	EFNA2	non_indicated
BRI3	EPHA2	non_indicated
CLUAP1	SUPT3H	non_indicated
NFATC2	YPEL3	non_indicated
NFATC2	DOCK10	non_indicated
SLC2A10	NDNF	non_indicated
TRIO	AXIN2	non_indicated
TRIO	PLAGL1	non_indicated
SELL	FAM65B	non_indicated
SELL	TMEM163	non_indicated
SELL	CR1	non_indicated
SELL	SIGLEC5	non_indicated
SELL	TMEM154	non_indicated
SELL	BASP1	non_indicated
SELL	LEF1	non_indicated
SELL	ITGAX	non_indicated
SELL	IL24	non_indicated
SELL	VNN2	non_indicated
TMEM154	ITGAM	non_indicated
ITGAX	BCL6	non_indicated
ITGAX	DENND5A	non_indicated
CCL23	NTRK2	non_indicated
CCL23	ADAMTSL1	non_indicated
CCL23	TNFSF11	non_indicated
CCL23	SOX8	non_indicated
CD302	ETS2	non_indicated
CD302	PLEKHH2	non_indicated
CD302	RIT1	RASopathy_gene
CD302	IL20RB	non_indicated
LOC100653018	ABCB4	non_indicated
ABCA1	LRRC15	non_indicated
CDA	P2RY2	non_indicated
