source target	status
Contig15026_RC DMD	non_indicated
Contig15026_RC RP4-742C19.3	non_indicated
Contig15026_RC U02019	non_indicated
CSRP1 PHGDH	non_indicated
CSRP1 PLXNB1	non_indicated
CSRP1 NOTCH1	non_indicated
CSRP1 AL157463	non_indicated
AL162042 AF038190	non_indicated
CD9 AMPD3	non_indicated
CD9 CNDP1	non_indicated
CD9 C10orf78	non_indicated
CD9 SLC35D2	non_indicated
Contig45279_RC HSS00143197	non_indicated
C10orf105 SCGB1D2	non_indicated
LILRB5 F13A1	non_indicated
LILRB5 HTRA3	non_indicated
LILRB5 HSS00008962	non_indicated
WIF1 TNNT1	non_indicated
NPAS3 TTC18	non_indicated
NM_006628 EIF4A2	non_indicated
NM_006628 SPG3A	non_indicated
NM_006628 ENST00000279503	non_indicated
NM_006628 ENST00000282683	non_indicated
NM_006628 ENST00000295319	non_indicated
NM_006628 MCHR2	non_indicated
ACTA2 MCAM	non_indicated
ACTA2 KCNMB1	non_indicated
SCN2A2 OLFM3	non_indicated
C20orf169 ANGPTL2	non_indicated
C20orf169 RHBDL2	non_indicated
C20orf169 AK094729	non_indicated
GNG11 EMCN	non_indicated
C21orf34 AL157488	non_indicated
C21orf34 Contig14068_RC	non_indicated
C21orf34 X75685	non_indicated
Contig27741_RC GEM	non_indicated
Contig27741_RC NM_024560	non_indicated
KRT5 CYP1A1	non_indicated
Contig15690_RC AK000802	non_indicated
Contig15690_RC MAN2A1	non_indicated
Contig15690_RC C9orf65	non_indicated
Contig15690_RC hCT2321185	non_indicated
Contig17607_RC TRPM4	non_indicated
Contig17607_RC MAPK8IP2	non_indicated
Contig17607_RC DLG4	non_indicated
Contig17607_RC CHIA	non_indicated
CHML FRMD6	non_indicated
Contig8872_RC GPR23	non_indicated
SDC4 AK001423	non_indicated
SDC4 ACACB	non_indicated
SDC4 HSS00041283	non_indicated
NBEA CHGB	non_indicated
NBEA C6orf117	non_indicated
NBEA PREP	non_indicated
ZNF536 NM_153011	non_indicated
S100B HSS00330130	non_indicated
FAM64A DDN	non_indicated
FAM64A C1orf76	non_indicated
Contig40685_RC RSE_00000840432	non_indicated
Contig40685_RC POU2AF1	non_indicated
Contig40685_RC HSS00367153	non_indicated
Contig33703_RC Contig50831_RC	non_indicated
Contig33703_RC WDFY4	non_indicated
THSD4 Contig47453_RC	non_indicated
THSD4 AL360204	non_indicated
RAP2A NAT12	non_indicated
RAP2A ZDHHC21	non_indicated
FABP5 hCT23399.2	non_indicated
Contig43416_RC LRRTM1	non_indicated
Contig32538_RC CDKN3	non_indicated
Contig10387_RC AF035297	non_indicated
Contig48007_RC MYL4	non_indicated
C20orf103 Contig47885_RC	non_indicated
LGR4 IL6ST	non_indicated
LGR4 ITGAV	non_indicated
LGR4 PPAT	non_indicated
IL8 PTGS2	non_indicated
IL8 AREG	non_indicated
CX3CL1 HRK	non_indicated
CX3CL1 CACNA1G	non_indicated
CX3CL1 AK054755	non_indicated
CX3CL1 LRRN6A	non_indicated
Contig37803_RC AF074997	non_indicated
EZH2 CDCA4	non_indicated
P2RY5 CYSLTR1	non_indicated
P2RY5 SAMD9	non_indicated
P2RY5 MGAT4A	non_indicated
DFNB31 CHST6	non_indicated
FBXO5 CHEK1	non_indicated
FBXO5 HAS2	non_indicated
FBXO5 ASPM	non_indicated
AHCYL1 F3	non_indicated
C1QA RP1-93H18.5	non_indicated
C1QA CARD9	non_indicated
C1QA CASP1	non_indicated
C1QA VAMP8	non_indicated
C1QA C1QC	non_indicated
ADAMTS5 PHACTR2	non_indicated
TNFRSF6B NM_178521	non_indicated
GOT1 ATP1A3	non_indicated
GOT1 FBXO9	non_indicated
GOT1 CMAS	non_indicated
GOT1 PCP4	non_indicated
TASP1 CDKN3	non_indicated
TASP1 LRRC28	non_indicated
TASP1 NM_182631	non_indicated
TASP1 AK092114	non_indicated
TASP1 AF218021	non_indicated
TASP1 hCT2314299	non_indicated
SNCB ENST00000278232	non_indicated
SNCB SLC17A7	non_indicated
SNCB HSS00344292	non_indicated
TTC32 SVEP1	non_indicated
TTC32 NM_178833	non_indicated
TTC32 NM_014887	non_indicated
TTC32 CAMKK2	non_indicated
TTC32 METT5D1	non_indicated
TTC32 AL110130	non_indicated
DIAPH3 KCNJ16	non_indicated
DPP8 FEM1B	non_indicated
PRKAG2 IGFBP1	non_indicated
ACPP CEP55	non_indicated
ITGAM HLA-DRB6	non_indicated
ITGAM SAMSN1	non_indicated
ITGAM PTGS1	non_indicated
P2RY14 C16orf30	non_indicated
P2RY14 DDIT3	non_indicated
TSPAN13 Contig44168_RC	non_indicated
TSPAN13 HMGCR	non_indicated
TSPAN13 BC022493	non_indicated
INPP5D CD37	non_indicated
SCN1B COX7A1	non_indicated
SCN1B SYT2	non_indicated
SCN1B VAMP1	non_indicated
ITPR3 MDK	non_indicated
ITPR3 PGF	non_indicated
MYO6 PRTFDC1	non_indicated
CLPTM1 IQSEC2	non_indicated
CLPTM1 ECE2	non_indicated
CLPTM1 NM_001517	non_indicated
NM_018242 BPI	non_indicated
NM_018242 NM_203422	non_indicated
LST1 PTAFR	non_indicated
LST1 INPP5D	non_indicated
LST1 HAVCR2	non_indicated
VPS13D HSS00180654	non_indicated
RP4-747L4.3 NPC2	non_indicated
RP4-747L4.3 ELOVL7	non_indicated
RP4-747L4.3 AASS	non_indicated
RP4-747L4.3 ERBB2IP	non_indicated
RP4-747L4.3 BCCIP	non_indicated
SCN8A RPS19	non_indicated
SCN8A GFRA2	non_indicated
NM_014179 AF086337	non_indicated
MDH1 DCAMKL1	non_indicated
MDH1 YWHAB	non_indicated
MDH1 hCT28665.1	non_indicated
RPS4Y1 TMSB4Y	non_indicated
RPS4Y1 UTY	non_indicated
RPS4Y1 CYorf15B	non_indicated
Contig46007 HSS00334445	non_indicated
Contig30296_RC HSS00303195	non_indicated
SLCO1C1 GPR125	non_indicated
Contig45119_RC MIA3	non_indicated
WDR41 AK092482	non_indicated
ANXA2 F13A1	non_indicated
ANXA2 ANXA1	non_indicated
ANXA2 S100A10	non_indicated
ANXA2 SLC26A2	non_indicated
ANXA2 PAWR	non_indicated
ANXA2 ERN1	non_indicated
KRT17 FEZF2	non_indicated
KRT17 NXPH4	non_indicated
CHSY1 NP	non_indicated
C22orf35 Contig41774_RC	non_indicated
C22orf35 AK024852	non_indicated
C22orf35 AK055340	non_indicated
C22orf35 AK022258	non_indicated
C22orf35 PNLDC1	non_indicated
SFRP2 IGFBP5	non_indicated
RNASE6 HLA-DMA	non_indicated
Contig25809_RC PEX5L	non_indicated
Contig25809_RC PPIG	non_indicated
Contig25809_RC ENST00000281770	non_indicated
Contig25809_RC DTWD2	non_indicated
Contig25809_RC AK022738	non_indicated
KCNS1 TNNT2	non_indicated
KCNS1 UNG2	non_indicated
KCNS1 EPN3	non_indicated
SELE CXCL11	non_indicated
IL6 FKBP1A	non_indicated
IL6 DLL4	non_indicated
DOPEY2 PCYOX1L	non_indicated
S100A8 S100A9	non_indicated
S100A8 LYZ	non_indicated
S100A8 S100A12	non_indicated
MAD2L2 GYG2	non_indicated
MAD2L2 CENPK	non_indicated
MTMR10 hCT1782973.2	non_indicated
LGR5 CPOX	non_indicated
LGR5 MOSPD2	non_indicated
LAPTM5 SLC7A7	non_indicated
DIXDC1 ENPP6	non_indicated
COPS4 KLHDC5	non_indicated
COPS4 HACL1	non_indicated
COPS4 YEATS4	non_indicated
COPS4 GGH	non_indicated
COPS4 AKAP14	non_indicated
COPS4 hCT19801.2	non_indicated
AK024558 Contig10575_RC	non_indicated
AK024558 Contig40923_RC	non_indicated
AK024558 BC020911	non_indicated
AK024198 HSS00085227	non_indicated
AK024198 SLC7A3	non_indicated
AJ227898 HSS00020301	non_indicated
AF147351 XM_211250	non_indicated
GPT2 GDPD2	non_indicated
SLC12A2 Contig44693_RC	non_indicated
SLC12A2 PRRG1	non_indicated
SLC12A2 AL133047	non_indicated
ATAD4 AK092134	non_indicated
ENST00000285289 hCT1970919	non_indicated
ENST00000285289 BC038548	non_indicated
AL359605 C11orf41	non_indicated
AL359605 ATP2B2	non_indicated
AL359605 SLC12A5	non_indicated
AL359605 ST6GALNAC5	non_indicated
SMYD1 KRT17	non_indicated
UAP1L1 CRIPAK	non_indicated
C1QTNF3 SLCO2A1	non_indicated
BCL2L12 PFN1	non_indicated
AK022155 Contig11065_RC	non_indicated
ENST00000250621 ENST00000279503	non_indicated
ENST00000250621 KCNA6	non_indicated
ABHD4 PLIN	non_indicated
ABHD4 ATP6V0E1	non_indicated
ABHD4 HVCN1	non_indicated
AL050068 C1orf175	non_indicated
AL050068 AK094018	non_indicated
AF147375 L08437	non_indicated
TMBIM1 ROM1	non_indicated
TMBIM1 TSPO	non_indicated
TMBIM1 RARRES3	non_indicated
TMBIM1 PLEKHF1	non_indicated
TMBIM1 SLC39A1	non_indicated
TMBIM1 MCM5	non_indicated
SLC45A3 CDKN1C	non_indicated
SLC45A3 PPAP2C	non_indicated
SLC45A3 Contig24252_RC	non_indicated
SLC45A3 CDR2L	non_indicated
SLC45A3 GPR62	non_indicated
SLC45A3 TMC6	non_indicated
SLC45A3 NKX1-2	non_indicated
MOAP1 GREM2	non_indicated
MOAP1 BEX1	non_indicated
MOAP1 PFN2	non_indicated
MOAP1 NDUFA4	non_indicated
MOAP1 C6orf114	non_indicated
NRXN3 NPTN	non_indicated
NRXN3 GAD1	non_indicated
EDG8 TMEM98	non_indicated
EDG8 RASSF2	non_indicated
EDG8 C18orf1	non_indicated
EDG8 NM_178172	non_indicated
EDG8 BC030713	non_indicated
AK024229 OPRL1	non_indicated
AK024877 ZNF514	non_indicated
HSPA12B SLC38A5	non_indicated
MXRA8 COPZ2	non_indicated
MXRA8 COL6A2	non_indicated
MXRA8 FBLN1	non_indicated
CENPH RFPL2	non_indicated
C18orf1 PIK3C2B	non_indicated
GIMAP1 GIMAP8	non_indicated
C6orf105 DPP4	non_indicated
ROPN1L LY6D	non_indicated
IGHG3 IGKC	non_indicated
IGHG3 IGJ	non_indicated
IGHG3 IGH@	non_indicated
EGLN1 LATS1	non_indicated
EGLN1 ACBD5	non_indicated
EGLN1 NCOA2	non_indicated
RAB7B LAIR2	non_indicated
AK057093 AF041410	non_indicated
CCDC88 HSS00245321	non_indicated
AK024921 Contig52635_RC	non_indicated
AK024921 Contig31587_RC	non_indicated
AK024921 NM_153607	non_indicated
AK024921 BC030101	non_indicated
AK024921 CMYA5	non_indicated
AF147440 FAM26B	non_indicated
AF147440 RPL36A	non_indicated
AF147440 HSS00092294	non_indicated
AF147440 hCT2322040	non_indicated
AF147440 hCT2289083	non_indicated
AF147440 HSS00124226	non_indicated
DYNC1H1 AJ012492	non_indicated
AF274937 BC020883	non_indicated
AF274937 HSS00338843	non_indicated
ENST00000274652 IDH1	non_indicated
ENST00000274652 hCT2286258	non_indicated
AF147346 YEATS2	non_indicated
Z70717 NM_006780	non_indicated
KCNIP4 FGF14	non_indicated
KCNIP4 CACNB2	non_indicated
KCNIP4 GUCY1B3	non_indicated
KCNIP4 C12orf29	non_indicated
KCNIP4 PRKAG2	non_indicated
KCNIP4 NRG3	non_indicated
KCNIP4 C20orf133	non_indicated
KCNIP4 B3GALNT1	non_indicated
KCNIP4 SOSTDC1	non_indicated
KCNIP4 B4GALT6	non_indicated
ENST00000218100 CCDC38	non_indicated
ENST00000295853 MRS2L	non_indicated
ENST00000295853 hCT2334843	non_indicated
ENST00000295853 TNFRSF8	non_indicated
AJ227904 HSS00226243	non_indicated
AF124819 HSS00016131	non_indicated
CHST6 PSMC3IP	non_indicated
CHST6 MATN2	non_indicated
CHST6 RBM28	non_indicated
ENST00000255883 MUSTN1	non_indicated
AK021858 PRELP	non_indicated
AK021858 FOXC1	non_indicated
PAK1 C14orf78	non_indicated
PAK1 ADCYAP1	non_indicated
PAK1 STYK1	non_indicated
PAK1 ME3	non_indicated
PAK1 Contig25610_RC	non_indicated
PAK1 KIAA1467	non_indicated
PAK1 DYNC1I1	non_indicated
PAK1 ATP8A2	non_indicated
PAK1 SV2B	non_indicated
PAK1 KNS2	non_indicated
PAK1 DDN	non_indicated
PAK1 SVOP	non_indicated
PAK1 DLG3	non_indicated
PAK1 RTP1	non_indicated
AK074181 Contig22022_RC	non_indicated
AK074181 WDR64	non_indicated
ENST00000282037 MRPS30	non_indicated
ENST00000298888 NM_182586	non_indicated
GPR88 AK056845	non_indicated
DGAT2 C1orf51	non_indicated
ENST00000278622 AJ012492	non_indicated
ENST00000278622 C8orf70	non_indicated
ENST00000278622 HSS00257509	non_indicated
ENST00000278622 hCT13153.3	non_indicated
HLA-DOA HSS00209331	non_indicated
AK022351 PLAC2	non_indicated
AK022351 Contig11065_RC	non_indicated
AK022351 AK024198	non_indicated
AK022351 AK022398	non_indicated
AK022351 AK021932	non_indicated
AK022351 AK025016	non_indicated
AK022351 AL831888	non_indicated
CCDC34 RBM35A	non_indicated
CCDC34 CCNB1	non_indicated
CCDC34 C8orf47	non_indicated
AJ227908 CALM3	non_indicated
CXorf39 NRAS	RASopathy_gene
NEDD1 ANKRD57	non_indicated
NEDD1 NUP107	non_indicated
NEDD1 MAP4K5	non_indicated
NEDD1 C1orf27	non_indicated
NEDD1 C11orf54	non_indicated
NEDD1 DACH1	non_indicated
OSBPL11 Contig48799_RC	non_indicated
OSBPL11 C12orf35	non_indicated
OSBPL11 Contig32084_RC	non_indicated
FBXO34 CDC42EP3	non_indicated
GPR128 Contig39490_RC	non_indicated
PRRX1 ELAVL1	non_indicated
AL359582 Contig42490_RC	non_indicated
AL359582 HSS00300718	non_indicated
AL359582 AK096249	non_indicated
HVCN1 Contig10575_RC	non_indicated
HVCN1 SRGAP1	non_indicated
RP11-217H1.1 RRBP1	non_indicated
RP11-217H1.1 AK021572	non_indicated
TANC1 SNCG	non_indicated
TANC1 NFE2L3	non_indicated
RPLP0P2 RPLP0	non_indicated
FAM19A1 RP3-398D13.1	non_indicated
FAM19A1 DGKB	non_indicated
FAM19A1 PTPRR	non_indicated
FAM19A1 PTPRO	non_indicated
SAMD10 ENST00000254720	non_indicated
SAMD10 ENST00000301124	non_indicated
PRND NR2E3	non_indicated
ENST00000294901 hCT1640351.3	non_indicated
CNTNAP5 FAT3	non_indicated
CLEC4G CBLN1	non_indicated
CLEC4G hCT1816252.1	non_indicated
MYLK ABI3BP	non_indicated
MYLK SLC13A3	non_indicated
ENST00000295906 RSE_00000581377	non_indicated
ENST00000295906 hCT1815503.1	non_indicated
IGF2 IGFBP2	non_indicated
IGF2 IGF2	non_indicated
IGF2 FRZB	non_indicated
IGF2 MRC2	non_indicated
C5orf23 CALB2	non_indicated
C5orf23 SLC24A3	non_indicated
C6orf192 Contig48473_RC	non_indicated
C6orf192 PHYHD1	non_indicated
C6orf192 PITPNC1	non_indicated
C6orf192 MAOA	non_indicated
X97444 PCNA	non_indicated
X97444 PRDX4	non_indicated
X97444 HNRPF	non_indicated
X97444 CRY1	non_indicated
X97444 GCA	non_indicated
X97444 HESX1	non_indicated
X97444 hCT2284819	non_indicated
ENST00000295063 C8orf33	non_indicated
ENST00000295063 ENST00000297378	non_indicated
BATF2 SH3BP2	non_indicated
AK054759 AK027027	non_indicated
AK054759 AL390214	non_indicated
KIAA1622 Contig30032_RC	non_indicated
RSE_00000578530 VPS36	non_indicated
AK026778 IGJ	non_indicated
SLC38A5 MFSD2	non_indicated
TMEM16C MCTP1	non_indicated
TMEM16C AK021689	non_indicated
TMEM16C AK095844	non_indicated
TMEM16C ANKRD30B	non_indicated
HSD11B1L AP1S1	non_indicated
ENST00000242755 ENST00000259550	non_indicated
ENST00000242755 hCT1640022.1	non_indicated
ENST00000242755 hCT32692.2	non_indicated
RKHD3 Contig31018_RC	non_indicated
AK022398 AL137494	non_indicated
AK022398 NM_025032	non_indicated
AK022398 AL832210	non_indicated
AL390153 HSS00269962	non_indicated
TUBAL3 NM_152908	non_indicated
ENST00000276807 MAPT	non_indicated
ENST00000276807 GRIN1	non_indicated
AK026818 EYA1	non_indicated
CYBRD1 SLC2A12	non_indicated
C14orf139 C14orf113	non_indicated
C21orf96 AK026743	non_indicated
C21orf96 IL1A	non_indicated
ENST00000279503 HSD11B1L	non_indicated
ENST00000279503 MPV17L	non_indicated
ENST00000279503 NM_080656	non_indicated
ELOVL4 ESRRG	non_indicated
ELOVL4 KIAA1107	non_indicated
ELOVL4 FLRT3	non_indicated
ELOVL4 COTL1	non_indicated
ACSL6 AF086375	non_indicated
ENST00000281471 CSPG4	non_indicated
CDCA7 SOX11	non_indicated
CDCA1 FAM54A	non_indicated
CDCA1 OIP5	non_indicated
AF147300 Contig23523_RC	non_indicated
AF147300 AJ227898	non_indicated
AF147300 AK025217	non_indicated
CARD10 HSPA12B	non_indicated
SP1 AL832409	non_indicated
SP1 HSS00079487	non_indicated
RSE_00000801839 ENST00000295446	non_indicated
ENST00000256075 IFITM2	non_indicated
ENST00000256075 FXYD3	non_indicated
ENST00000256075 ENST00000257675	non_indicated
ENST00000256075 hCT1643477.2	non_indicated
ENST00000256075 IFITM1	non_indicated
AK056003 PHLDA2	non_indicated
AK056003 KRT5	non_indicated
AK056003 AK095503	non_indicated
ANKRD16 hCT6393.3	non_indicated
RPL36A Contig54403	non_indicated
RPL36A Contig36825_RC	non_indicated
FAT4 TMEM45A	non_indicated
ENST00000295003 KDELR2	non_indicated
ENST00000295003 ENST00000297023	non_indicated
ENST00000295003 XM_210231	non_indicated
ENST00000295003 XM_172616	non_indicated
ENST00000295003 hCT1829216.2	non_indicated
AK055280 ARID3B	non_indicated
NUAK2 NGFR	non_indicated
NUAK2 LGALS12	non_indicated
NUAK2 C11orf17	non_indicated
NUAK2 AK095544	non_indicated
SLC26A2 Contig13480_RC	non_indicated
HES2 GPR68	non_indicated
HES2 ZNF705B	non_indicated
AK057988 MSI2	non_indicated
AK057988 AK023748	non_indicated
AK057988 AL833227	non_indicated
ATOH8 PER1	non_indicated
ATOH8 FKBP5	non_indicated
BC001980 ENST00000278205	non_indicated
RSE_00000203274 ENST00000297378	non_indicated
ENST00000281770 GABRA3	non_indicated
ENST00000281770 GRIA3	non_indicated
ENST00000281770 AK091571	non_indicated
AK026384 KCNK1	non_indicated
AK026384 FGF9	non_indicated
AK026384 GRAMD1B	non_indicated
AK026384 ELMOD1	non_indicated
CFC1 CBLN4	non_indicated
CFC1 Contig35644_RC	non_indicated
CFC1 ASB2	non_indicated
CFC1 HSS00017948	non_indicated
ACSBG1 LRP4	non_indicated
ACSBG1 PHYHD1	non_indicated
TXNL5 hCT1640922.3	non_indicated
TXNL5 hCT1654655.2	non_indicated
ENST00000301827 ENST00000278180	non_indicated
MAP4K5 WDR51B	non_indicated
MAP4K5 BC040538	non_indicated
TNIP2 CASP6	non_indicated
TNIP2 C10orf4	non_indicated
TNIP2 OSMR	non_indicated
TNIP2 HSS00104508	non_indicated
AJ012492 ZFP28	non_indicated
AK055696 AK000974	non_indicated
AK055696 TEX14	non_indicated
AK055696 CECR2	non_indicated
AF085861 RMND5A	non_indicated
NCAPG ESPL1	non_indicated
PPP1R14A TGFA	non_indicated
PPP1R14A Contig46989_RC	non_indicated
PPP1R14A RBP7	non_indicated
PPP1R14A COL9A3	non_indicated
ARID5A Contig12989_RC	non_indicated
NM_031471 CD180	non_indicated
NM_031471 C21orf96	non_indicated
NM_031471 KLHL6	non_indicated
NM_031471 EBI3	non_indicated
TSSK2 AK054906	non_indicated
ENST00000284857 Contig29672_RC	non_indicated
ENST00000284857 AK054959	non_indicated
ENST00000284857 HSS00040851	non_indicated
ENST00000284857 KIAA1257	non_indicated
PPM2C GPC2	non_indicated
NFKBIZ WBP5	non_indicated
AK021853 ZNF638	non_indicated
AK021853 ATM	non_indicated
ANKRD40 LAMB1	non_indicated
AF078844 MT1F	non_indicated
AF078844 MT1G	non_indicated
DLEU7 BC005856	non_indicated
DLEU7 AL832252	non_indicated
FCGR2A MS4A4A	non_indicated
FCGR2A Contig46244_RC	non_indicated
FCGR2A LY96	non_indicated
FCGR2A KIAA1949	non_indicated
FCGR2A PIK3AP1	non_indicated
FCGR2A SLA	non_indicated
FCGR2A LAIR1	non_indicated
FCGR2A MSR1	non_indicated
FCGR2A MS4A7	non_indicated
FCGR2A RGS18	non_indicated
FCGR2A IFI16	non_indicated
FCGR2A NM_001005412	non_indicated
EFHD1 Contig67249_RC	non_indicated
EFHD1 C1orf198	non_indicated
KIF12 AK094561	non_indicated
SDF2L1 PDIA6	non_indicated
SLC6A20 STRA6	non_indicated
SLC6A20 SERPIND1	non_indicated
ISOC2 PTK7	non_indicated
ZMAT4 PRICKLE1	non_indicated
ZMAT4 UNC5D	non_indicated
AK022043 SH3GL3	non_indicated
AK022043 GALNT5	non_indicated
AK022043 AK022033	non_indicated
AK022043 AK022016	non_indicated
NM_022741 NM_173591	non_indicated
NM_022741 DOCK3	non_indicated
FYB PLEK	non_indicated
FYB FLI1	non_indicated
FYB CXorf21	non_indicated
AF085859 AK025202	non_indicated
FCHO2 DPPA2	non_indicated
FCHO2 HSS00043706	non_indicated
FCHO2 XM_171484	non_indicated
FCHO2 CSHL1	non_indicated
RSE_00000600673 RPS3A	non_indicated
RSE_00000600673 XM_210698	non_indicated
RSE_00000600673 hCT1643073.3	non_indicated
ENST00000297060 AF129263	non_indicated
ENST00000299675 XM_065454	non_indicated
ENST00000299675 PCDHGB8P	non_indicated
ENST00000298653 hCT1642476.3	non_indicated
ENST00000298653 SLC7A5	non_indicated
GNAT2 Contig38451_RC	non_indicated
LRRC15 C6orf163	non_indicated
LRRC15 HBBP1	non_indicated
PPP1R14B ISG20L1	non_indicated
PPP1R14B PPP1R14BP1	non_indicated
ENST00000296403 AURKA	non_indicated
ENST00000296403 ENST00000299303	non_indicated
RASL11B DGAT2	non_indicated
RASL11B NM_024534	non_indicated
SCRT1 ANK1	non_indicated
SCRT1 SCN1B	non_indicated
SCRT1 C5orf16	non_indicated
SCRT1 AK097099	non_indicated
AK021516 ENST00000291867	non_indicated
SYK AL832727	non_indicated
TLCD1 RGS20	non_indicated
FA2H HPN	non_indicated
SNAG1 AF087976	non_indicated
AK054848 AK055361	non_indicated
AK055705 GPR22	non_indicated
AK055705 Contig37371_RC	non_indicated
AK055705 Contig37978_RC	non_indicated
AK055705 HSS00289298	non_indicated
AK055705 CA389076	non_indicated
ENST00000299144 ZNF788	non_indicated
FAM114A1 MYOT	non_indicated
NM_138339 HCN4	non_indicated
NM_138339 AK056142	non_indicated
NM_138339 GPR26	non_indicated
AK056142 DBNDD1	non_indicated
AK056142 NM_178557	non_indicated
AK056142 NGB	non_indicated
AK024118 Contig20302_RC	non_indicated
AK024118 Contig44398_RC	non_indicated
AK024118 AK054895	non_indicated
KIF18A BC041378	non_indicated
ENST00000295286 MEST	non_indicated
AGBL2 hCT1958096.1	non_indicated
AL512695 IDS	non_indicated
AL512695 Contig45618_RC	non_indicated
AL512695 MAP2	non_indicated
AL512695 FGF13	non_indicated
AL512695 DOK6	non_indicated
FAM38B C18orf58	non_indicated
FAM38B P2RX7	non_indicated
FAM38B HSS00267021	non_indicated
AL390143 HSS00004048	non_indicated
FAM22G hCT1971200.1	non_indicated
CRISPLD2 Contig45266	non_indicated
DEF6 SLC37A2	non_indicated
ENST00000298455 CHRM2	non_indicated
ENST00000298455 XM_104158	non_indicated
ENST00000298455 XM_377783	non_indicated
PRDM13 TRPM8	non_indicated
PRDM13 hCT1959969.1	non_indicated
PRDM13 U17618	non_indicated
AK024852 AK000797	non_indicated
AK023947 AK054922	non_indicated
AK023947 GDPD1	non_indicated
AK023947 AK026402	non_indicated
AK023947 AK024979	non_indicated
AK023947 AL832567	non_indicated
PRKCZ Contig40239_RC	non_indicated
PRKCZ AB007977	non_indicated
PRKCZ Contig45279_RC	non_indicated
PRKCZ NM_032633	non_indicated
PRKCZ NM_025026	non_indicated
PRKCZ BC027347	non_indicated
RBP7 MCAM	non_indicated
AL390150 HOMER1	non_indicated
AL390150 AK021481	non_indicated
AL390150 HSS00058866	non_indicated
NAPB CADPS	non_indicated
NAPB HSS00046005	non_indicated
MCC NM_015328	non_indicated
TFEC NM_018594	non_indicated
TFEC HSS00252899	non_indicated
MPV17L RBP4	non_indicated
SCIN LIPG	non_indicated
GRHL2 DSCR6	non_indicated
L08437 RPL36A	non_indicated
L08437 hCT2289083	non_indicated
C10orf38 ANKRD20A1	non_indicated
CNP C20orf169	non_indicated
CNP TMEM125	non_indicated
CNP TESK2	non_indicated
AL157458 Contig18967_RC	non_indicated
AL157458 AF007137	non_indicated
AL157458 AK023336	non_indicated
AL157458 MEG8	non_indicated
ARMCX5 CCNH	non_indicated
ARMCX5 PDK1	non_indicated
ACRC CUZD1	non_indicated
ACRC NM_182597	non_indicated
METRN C18orf51	non_indicated
AK054906 HARS2	non_indicated
AK054906 AF147422	non_indicated
ENST00000299128 ENST00000297544	non_indicated
RSE_00000397169 D16584	non_indicated
AK000881 HSS00092362	non_indicated
AK000881 HSS00180425	non_indicated
AK055324 MYO9B	non_indicated
AK055324 AL713724	non_indicated
FZD8 AK3L1	non_indicated
ENST00000269720 TNFRSF6B	non_indicated
ENST00000269720 SH3BGRL2	non_indicated
ENST00000269720 hCT1829686	non_indicated
ENST00000269720 hCT14280.2	non_indicated
C1QTNF4 DRP2	non_indicated
DPY19L3 AK054983	non_indicated
GIMAP6 PLAT	non_indicated
GIMAP6 GIMAP7	non_indicated
AK024968 AK057980	non_indicated
AK024968 AK022016	non_indicated
AK024968 AL109791	non_indicated
MTF2 PAICS	non_indicated
MTF2 PLK4	non_indicated
AK057829 AL390143	non_indicated
AK057829 AL049353	non_indicated
AK057829 hCT1957935.1	non_indicated
AK057829 AK024952	non_indicated
EFCAB2 AF075115	non_indicated
EFCAB2 AK095945	non_indicated
AK055361 Contig25031_RC	non_indicated
AK055361 Contig19918_RC	non_indicated
AK055361 AB007953	non_indicated
AK055361 AK055146	non_indicated
AK055361 AK021771	non_indicated
GAGE7B GAGE5	non_indicated
GAGE7B GAGE7	non_indicated
TEKT1 AK056784	non_indicated
FAM54A KIAA1794	non_indicated
ENST00000295827 hCT1644496.2	non_indicated
